,ORGANON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-04-18,-0.8398800619140112,118.068127077895,2.9323989453053403,2.2375058705515007,-3.223852992639075,13.06872745650567,2.154963185682851,2.180348751917508,3.8025802475112753,6.08729625012878,0.8871252825803041,-0.4405848169726175,-2.571015039826752,-0.0421821780996379,0.7088593617388409,0.3828403575965714,2.9321730872881693,2.293088757318768,2.696899312099896,-2.5092144460180945,-3.3342134708498548,-0.1119779658544179,-0.5296920187745037,1.5573653236754432,1.3556015393033491,3.7671986639390633,0.6912978040390056,-0.8805539888392329,-122.65637629110589,-25.677541456819064
2023-04-19,-2.264783913934376,115.39413912835124,-0.8038784507145821,0.0757015760121235,-4.475582178647096,12.026919786471735,2.208323826603486,2.2313028811445106,3.85696190225435,6.219016301912119,-0.8262171738540399,-1.3993765152751592,-2.859302340026168,-0.2100923379488907,0.6534082302968695,0.3831933208475612,2.9078074569611334,2.211199110172976,-2.792366221254824,-8.14845322312277,-3.792623946302456,-0.5908864871552758,-1.0933915067377518,1.6647072332229316,1.6929697183522152,3.850040083482168,-0.6219269279544408,-2.8876693560394577,-138.36063725257844,-130.65676746109816
2023-04-20,0.9349485474024144,116.47301495591928,4.136674587929696,0.998361482017784,-4.585677134067754,11.337090915965758,2.1919634125358325,2.2079373245377907,3.799300727303793,6.148633128522938,1.421555647258081,-0.996302259075342,-2.931675049538051,-0.3259881758758956,0.9175967667138124,0.4046397147914843,3.033277963241655,2.241929174306044,3.3958249208230376,-5.43637429526001,-3.672039055736526,-0.8940432733865114,-0.602614303928072,1.6481772833812565,1.7791043591702425,3.174918994998773,1.0450593151185767,-2.0537973325982493,-139.741894420498,-200.4381697697294
2023-04-24,-0.4714156269430725,115.92394296224532,1.497246105162256,0.8856455404251282,-3.829689463771249,11.378145014658765,2.1275940628770926,2.216061657266273,3.781849756075677,6.1695716096800295,0.223994554798444,-1.0435128816673371,-2.745304056818284,-0.3195219115541614,1.270251536343607,0.4068445203544868,3.132802318467904,2.223289117442957,0.3751772552684822,-5.683962226925248,-3.3140704143468804,-0.8866653008505206,-0.979686854220939,1.6601959912089974,2.6802444136830728,3.2007619090476696,0.15433281880851293,-2.15903351198694,-130.25723288931283,-197.1313314195248
2023-04-25,-0.4102426732470965,115.44837347970356,-0.1109523778890416,-0.435277877205093,-3.4925287240711604,10.908463641791553,2.1317862270023507,2.221714922805322,3.775516476000352,6.183689829962265,-0.5308360584243903,-1.6354088754865077,-2.6606073107574404,-0.3960387781803093,1.3406832425722317,0.4300537730138484,3.263302752447009,2.1863523117458854,-0.8440688763843947,-8.448739510162705,-3.0782209007114862,-1.12012183569292,-1.0118922838166318,1.763608580356911,2.1270106920429366,2.8503868237427628,-0.35471793681058505,-3.3930170334040506,-126.02719631159307,-244.898096490426
2023-04-26,1.1230509964390345,116.74491758844005,2.355857966713722,-1.7764079919198392,-0.6424912416238213,11.537061085468652,2.130874686358988,2.197049553580773,3.720245651502653,6.106246373469234,0.6265883934915238,-2.2641921799914946,-1.934046815585461,-0.2994262350276148,1.5264554157901882,0.4783203024344707,3.247821584473338,2.137717687543435,0.8746939692085668,-10.40002356779095,-2.2153708473032143,-0.8552908423843361,0.3731957113390421,1.879292516613078,2.838001242089598,3.305595467514624,0.4185230082116855,-4.64541476398473,-90.27047443066343,-182.83703617589194
2023-04-27,0.956800682551462,117.86193375677036,5.327156754393019,-1.6327780792699988,-1.8180271123982592,14.431947607763805,2.160902777453709,2.165341990327249,3.686368748711873,6.044303086349673,1.992907861968345,-2.231015944456632,-2.2707074893643684,0.1751283385614636,1.727644659313316,0.5818138770025247,3.333863685048655,2.1524921182525163,2.4926885924843014,-8.303192303542437,-2.5108000557427235,0.4917689353184269,1.3110670406197202,1.8480825697518843,1.9491397055209096,3.825338680878412,1.3498997910095714,-4.993046190298828,-105.0188100056201,105.85287572743454
2023-04-28,1.479022935764207,119.60513878956822,4.589784701181843,1.2202321328537873,-1.1870236758455674,17.02138318577161,2.162378404563688,2.12991443887552,3.629527670507074,5.950969206455081,1.6505474126975053,-0.92862992869422,-2.1324156728704096,0.6116610997251409,1.8418140216363632,0.687749254555328,3.4604257043160414,2.212725138014581,1.937822189970393,-2.875906124793401,-2.236621257336276,1.6450196667973038,1.1885907604080292,1.9002887146055416,2.186391574277382,3.720601896167646,1.1187647690142601,-2.0834663221248437,-97.1022073203281,363.9976369250764
2023-05-02,-1.0785277832046414,118.31516413758226,4.353477356409648,1.0183882588996298,-4.282849561527752,16.22976486913312,2.2224756100204965,2.1547090410714405,3.65007470435414,6.002243301099594,1.4995893413303298,-1.0116197249388397,-2.968565975502569,0.4732179922215833,1.6237715722185264,0.7339015656972152,3.351480031983376,2.096786270590654,2.052505902415708,-2.9700797345773977,-3.233045541666544,1.35462997045077,1.2469800784105658,2.443147050228958,1.912383156032656,3.804039669264296,1.0446923884653696,-2.4663569951765334,-135.94260358454318,284.03695237717983
2023-05-03,1.890007933194316,120.55133012595444,7.76044507078115,0.9865403898449732,-4.196305154159515,14.85495280079755,2.28500959715497,2.1594959071448767,3.549739442687791,5.882705205130226,2.949558049522611,-1.02412513456929,-3.0280935661805017,0.2477717840553839,1.5560657692736044,0.811099806131416,3.3841200263557054,2.0760130611205083,4.331287650952626,-2.726660787967506,-3.176288986296799,0.7020998042085058,1.9257838376209695,2.78670094967737,2.306484344806278,3.557031914545708,2.1126329947973126,-2.745790768068808,-134.85681284541275,145.75683637470095
2023-05-04,0.615714255163291,121.29358185032888,7.723916915198892,1.6802994275845653,-5.184042658969321,19.29932995397081,2.284870941610475,2.185067675857108,3.468501557491538,5.853909945557534,2.933750074399332,-0.6946398116349436,-3.3837899387647887,1.0068408836414349,1.4979119599793855,0.9321477571364812,3.5182471863156137,2.076141731427984,4.475056261006724,-1.6283201747217748,-3.335945444220131,2.8388986036558443,1.7526832712151152,2.783714542554346,2.1313880863843653,4.59891210660858,2.101182959489919,-2.6319656973120953,-147.24902012983054,589.3955862342532
2023-05-05,2.8104306004984814,124.7024537910912,10.736305259862505,5.655841766321979,-2.813154959372418,24.16051242457187,2.503847101412854,2.268953986650366,3.3179786360849493,5.703565471775253,3.8802803230772143,1.083189590635426,-2.822740590121501,1.884989500057372,1.8091472389784584,1.125884257062587,3.8361203080701256,2.20093454627497,5.370280776644902,2.182912963347178,-2.4414752982407646,4.884816336488611,1.4577140701223408,2.9072810314058697,2.094841218559722,4.470391697297934,3.0454395844461675,8.775119666742249,-117.50373691600882,1075.1161027186122
2023-05-08,1.6764972824666602,126.79308704006807,13.456721150547455,8.491831796817287,0.7732606026590437,29.60410059145544,2.817614745976853,2.453965035862026,3.23416345203953,5.62423705984829,4.413678111263452,2.1572016280200064,-1.7869775281632434,2.8787498778116496,1.9572077269316948,1.2360167515960938,3.978168207918164,2.2545992166179043,6.353972733281149,4.282868629110307,-1.4527735151314622,7.181219451104745,1.6764004192497397,3.179161110464294,3.236480318595079,5.253562140854944,3.8981751661536337,18.90447556092915,-72.50837647223035,1619.0771748822015
2023-05-09,0.9597250044565576,128.009952000314,13.88620455769275,10.127085104305976,1.1562622782239549,29.695703124733352,3.0479710253552303,2.679219007312524,3.242772408246469,5.576766536303599,4.221013858206552,2.5861830104380794,-1.6641241062473096,2.9189668585528827,1.627259336965188,1.341311263139172,4.12567980156842,2.32150629773008,7.906255410665186,5.165803694019597,-1.307996741187986,7.011997647076655,1.6554366449619635,3.651997442897003,2.5534696719671244,4.735575037638457,4.134716590694935,692.8950677954425,-67.70321707434597,1627.8396697356957
2023-05-10,1.727909787826154,130.221848490319,12.392972422877268,12.676024611550096,4.8344776265533,30.64364545316169,3.3476263615831905,2.938709026162456,3.2593438600871547,5.5073611511920735,3.3971221917498244,3.225188373813024,-0.5271491628567544,3.127153064551525,0.4430645598655731,1.426998980205223,4.076648829539608,2.360400543295401,25.667356030623083,6.641833888231292,-0.4214639178281354,7.296372368012522,1.989156008151048,4.199172887156402,3.873796920847507,4.812313631941132,3.8788227324078397,947.7890185198545,-21.556131627791924,1722.2361301542308
2023-05-11,1.8160176291439625,132.58670021590032,13.384638990382324,12.13168670048475,12.768006100323383,31.02445758650397,3.857593142633625,3.24279815778288,3.3556303588884804,5.456183263200941,3.205097560310627,2.754890017651028,1.852220722106477,3.2255506683277173,-0.4241815775570834,1.502444219517841,4.154387333335117,2.4125677673808337,-29.14780609127745,5.94601260937336,1.4960973996310494,7.294798433887141,2.025111683178868,4.391101856202998,5.402868605844868,4.961467341517341,4.501393780591893,893.3552274133199,77.97833867939805,1759.9195571136302
2023-05-12,0.2275150914266666,132.88835496811612,12.242791013540884,14.031256709640614,14.147189486497147,26.462649451677585,4.307601066692929,3.56020192282119,3.549170550093155,5.49882294394408,2.605188878806769,3.0428392878077646,2.1398102360669222,2.3702180568307973,-0.4656977254808257,1.7021594281683068,4.124897293066528,2.422113451208048,-24.09742152315203,6.3643405570690765,1.841149229437096,5.381006998888192,1.7227399401769443,4.471000944825653,4.742001468466664,4.323506881287464,4.535024940904359,1083.3122283289063,95.28164681689911,1303.340943305174
2023-05-15,0.3237893602922037,133.3186333225702,11.873157839178214,13.632764307849508,14.0066845923431,26.6384637517327,4.69748683466094,3.850977220103492,3.7364818528850408,5.552877600130603,2.31027389770327,2.7096057143691787,1.9949371820786657,2.378090521934603,-0.3278731653260439,1.8278434754529904,4.1021428534022615,2.4471049785031824,-33.099632317057704,5.708710850589635,1.817110433465346,5.396272618598808,1.5928280217108075,4.2328385222094695,5.0547837533467455,4.468501412141507,5.245555484237022,1043.4629881497956,93.51886493977742,1320.5245590333548
2023-05-16,-0.6236650682605149,132.48717157705502,11.270028152230918,12.502089919516116,15.872214562402537,24.300458741091088,5.003842739972397,4.121152780750399,3.92979242686991,5.651774147156897,2.0482960925409035,2.257609942689496,2.371518781709562,1.9220977368432484,-0.3354602794792433,1.869976599105736,4.06573857568288,2.4045188776574493,-30.553100199777337,4.975439530962003,2.2922222801737027,4.517852780587337,1.6183932937018477,4.290982899903104,5.692460421728051,4.401295158507777,5.55446228252696,930.3955493164565,116.92390319305478,1086.3262297399451
2023-05-17,2.140444020584753,135.32298531911795,14.614323669112766,14.958390541731111,21.044746108447963,27.823038434827897,5.266762912014886,4.346836848736787,4.060457886824401,5.6207471680119445,2.5810250576964,2.705474469049178,3.5690822312459427,2.5587102816449105,-0.2084657783136086,2.0324514697505656,4.231370108100751,2.469093373968086,-65.20805073534262,5.7862420286093466,3.424920941527424,5.824754835498809,2.024425874347975,4.344920238467791,5.676529495095573,4.900013421368966,7.908071212705878,1176.025611537956,181.81875915595307,1438.1863569318677
2023-05-18,1.752983770909533,137.69517529007237,19.32596952512121,16.066701399951473,23.86846238151691,30.28713958827408,5.5607172326591225,4.628254431908444,4.227536802229629,5.625959284806299,3.291894217773661,2.7804363746471075,4.095960645102815,2.993620342561299,0.1672636065825958,2.088905928911249,4.2737565280225125,2.5175271512923385,109.43978357793962,6.160433936011232,4.051663742218016,6.689892560949004,2.314625532120143,4.87459256608567,5.682429850263992,4.783632688797507,11.025145472528445,1286.8566973599923,217.24525374369475,1684.1986161417753
2023-05-19,1.0902724123835528,139.1964277994432,19.509594434491014,17.23161793046004,22.787166328003487,30.65170898234167,5.74434010950932,4.945913651895357,4.427506293328966,5.676082347978145,3.2186321599634606,2.8373895081509604,3.666743136786482,3.0307130517109733,0.4597545236666869,2.2087262973453754,4.331511545601563,2.565511031941532,40.21475996968946,6.353654375816078,3.748005319442888,6.705321723596345,2.3279031116587805,5.013506671101509,4.849056860787277,4.854217195788778,11.623835246984344,1403.3483504108488,203.67925592979032,1720.257685460363
2023-05-22,-0.1087359631911311,139.04507122294785,19.94508439747666,16.9052716186674,24.25092770122766,28.581405721594173,5.900660644248384,5.278125303909976,4.664766704951871,5.7903769546337855,3.207167623792561,2.596970780925143,3.794035330551374,2.612661467804601,0.6524607262360121,2.303207511741132,4.292636741679786,2.547682658512082,29.0046695781884,5.951325324548722,4.12294138833687,5.938060889526479,2.5514681174706486,4.725605681230823,5.1648849832575685,4.807219646973277,15.099256803738943,1370.7137192315847,222.0436839924979,1512.8294753435441
2023-05-23,0.595101879454929,139.87253105508503,21.15591310576183,18.972258325307127,26.1374435653698,30.06527669159137,5.909404992073262,5.567713439492216,4.863822397689009,5.871148572146738,3.407320451469222,2.833142199285709,4.026628431337205,2.828779844246934,0.963040614207913,2.4420830697163023,4.294460376917734,2.537963698147152,20.90798268364464,6.459290469913483,4.560481139091536,6.543902403171769,2.792455916231704,4.7245127442410855,5.159076585612635,5.379899084512578,17.74668157074484,1577.4123898955577,245.712012389417,1660.8186743467857
2023-05-24,-0.2816601659508366,139.47856585199565,19.47292330420615,19.641028904672385,21.35530551653114,27.96469356569744,5.788990904701189,5.862871148908807,5.0777525881365655,5.994769074588106,3.187472046115145,2.8045805648280657,2.9152006218764748,2.419380015744168,1.2523016750146685,2.518704307276736,4.220059997882648,2.490641863550955,14.734665817430717,6.52831474930027,3.507691243749523,5.823247697837027,2.8188692553561694,5.210884344613997,4.209013875837272,5.192312601811195,23.02606171216527,1644.2894478320834,185.71505401197746,1450.3624498059621
2023-05-25,0.8073237888019724,140.60460949439863,19.296031392596987,21.21217939928931,25.68894357386533,27.37774774380268,5.605913959278533,6.0955720150648025,5.256351568967762,6.062306863637685,3.260013426016387,2.9552673528287814,3.6406060951061456,2.2949513658812792,1.5663700897477284,2.7425880028763565,4.294927544157577,2.5568675697231886,11.66732874430974,6.568265067171988,4.455559578888834,5.441306222442711,3.274550162548929,4.677183531891636,5.052594310423163,4.868163248562891,1827.5354772340697,1801.404497293776,240.08510763514911,1391.2699417096758
2023-05-26,1.0022416586438876,142.01380746472506,18.735540046136627,23.164773931449453,28.26489643499448,29.539786275502344,5.417136019468705,6.321587428865906,5.42477215962898,6.127526301598816,3.2701529668471854,3.1584850687859456,4.002427711658754,2.6227155558640307,1.6008328497403848,2.913304216304668,4.420174377027017,2.603488595156248,11.06602942883965,6.85360608526639,4.912081870339575,6.172778548010011,3.752236028539728,4.804416256495112,4.676881238796723,5.277341063396374,1771.4863425880337,1996.66395050979,272.40314927531966,1607.0758550169205
2023-05-29,-1.1269118504021902,140.41343703919773,18.6774646028624,21.92191064103165,24.74660612366874,28.73376046720457,5.249927101551019,6.612304170392923,5.6633135559039385,6.305454590930626,3.363244411029947,2.831656822218976,3.21260123251364,2.420246309541424,1.6267901526165718,3.0121016866061847,4.388160074994401,2.5866404959715443,10.85375882943874,6.216183304148897,4.146149593194002,5.899835414874274,3.389895843388692,4.354714109962075,3.990101792383875,5.199540954646188,1765.678798260611,1872.37762146801,228.26249185125778,1526.0753203680874
2023-05-30,0.3952613815684014,140.96843713034653,16.93644274439767,23.625161960422155,26.554010680302746,29.74036851692462,4.790326290186867,6.7965068752260205,5.823559024638096,6.389005361058253,3.322480591091535,3.0055185566764098,3.434561679862974,2.54552636232994,1.8282043699725905,3.0970345382252966,4.266502754363033,2.5362093097820777,8.705682135734092,6.595673145374726,4.688001817410827,6.41247609687172,3.636987055371695,4.801266264965896,4.614073794048684,5.399726976759127,1591.576612414138,2042.7027534070603,250.938285575343,1626.3381575641097
