,CHARLES RIVER FUNDO DE INVESTIMENTO DE ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-04-04,0.7589676548293234,125.54965806094152,-1.9265505579379376,2.4386717146336254,0.9705063826146816,15.329669053243016,1.2983789325860755,2.043327755682744,2.427410653828465,6.641928465308772,-2.269928373163003,-0.3716793400401707,-2.299623931551027,0.3125601538650405,0.635320869869214,0.2815913017517514,2.063777841988635,2.2832591574736787,-4.638958545153628,-2.697038960342112,-2.704812270814469,0.9092275733493624,2.0815647207083243,4.286221012111304,6.165161690962989,6.50242020849756,-294.7227178194226,-75.94627117179256,-558.2131631245863,207.60021830775023
2023-04-05,-1.1823666952682887,124.06520071800573,-2.760997016697806,0.719309974401897,-1.1492220528920425,13.3814114103379,1.164846625850298,2.040832553080194,2.457354909863647,6.705402791067988,-3.2464991982902496,-1.21461432404555,-3.1342074503922377,0.0178609720033414,0.8478549454628596,0.2416418064752706,2.0898568589967828,2.279466320949305,-4.460283751591034,-10.258259893464812,-3.685352914768429,0.052540812040827,0.9337416290197776,4.353608391425452,6.019157291105784,6.332651637466872,-378.1673636954095,-247.8824451949654,-770.1860066752588,11.976501152239294
2023-04-06,-0.3332096983820531,123.65180343689616,-2.1433391637058183,-0.0952296897410894,-1.277495561265355,13.320869449825995,1.0275876985857653,2.03930323012504,2.470074192624741,6.712849106728731,-3.0790712932011903,-1.614945765515562,-3.169999345973278,0.0076335635332695,0.8923063263794487,0.2260455824125362,2.157445529919906,2.3025988775708046,-3.545885185864552,-14.569469046655408,-3.629354005251104,0.0222544016001284,0.4357759705393186,4.032670840628283,6.281793395885653,6.609586232768401,-316.4015783962107,-329.336411609264,-783.01335751259,5.124296014546559
2023-04-10,0.3701196135279083,124.10946301389708,-1.4816171934224405,-1.555546096128384,-0.9884759643771436,14.461378908920128,0.9526981750307276,2.0267032301667864,2.463449639819368,6.672443751407889,-2.6265336486007467,-2.345523731211862,-3.0612007878475,0.1774120262715937,1.050296186799009,0.2317044945225878,2.286761466815568,2.3878794230986853,-2.382464913354564,-20.516134278165765,-3.297726539331221,0.4957418513973204,-0.1763014548436608,3.5041084993018385,5.695460642383473,6.749484627265897,-46.712088682527586,-475.3680522479935,-754.1113978237689,118.37717661205076
2023-04-11,2.163999937808581,126.79519171633238,1.1646407287791831,-0.4838173875279077,2.143840896028359,17.05152608174731,0.9910833263768364,1.9824114941810635,2.412375314395984,6.518836107453516,0.14525933863623,-1.857309556914407,-1.827575125446876,0.5777009364031407,1.1677558441696183,0.2554878003659031,2.570343753474412,2.6443645440700307,0.1232827129418186,-14.41145842817646,-1.7152558337275632,1.4241371266225715,-1.2222426648862217,2.742005583646145,5.373157747547246,6.409347099627645,0.323697476983366,-368.19518138794587,-440.8797117832186,376.59377235345005
2023-04-12,0.6990352463440042,127.681534797099,3.151899782967545,1.0860444496698274,2.008754553703422,17.349427826560515,1.137293581299624,1.9696697698284744,2.3969717901513063,6.463031155336367,1.873942839170722,-1.0723066419736196,-1.895676652861357,0.6275472906010199,1.3169578975347211,0.2672183086965583,2.683411414832643,2.716851672627807,1.6182925564293271,-7.903986770158487,-1.6933234445678595,1.4928520873862756,-0.5416026180122626,2.968956142614566,4.7071492773699175,6.350729436679691,4.341228362036573,-211.20899766817234,-454.3883460157124,405.5857690601316
2023-04-13,0.7242956360144603,128.60632658163067,3.079818254765769,2.1882965196576865,4.233636967538429,18.486589309723104,1.3347419357557586,1.9628337918125536,2.387715837304942,6.410488939307216,1.5427264097636606,-0.5144795809538936,-0.9712215373750736,0.8088364058863997,1.336770814050479,0.2684998220827601,2.721879787904136,2.728212977078118,1.540384943227615,-3.7610375264330735,-0.8519851084635012,1.9005249506572164,0.0887302880378808,3.33815769646191,6.108351344391509,7.047105257296433,4.194400765526031,-100.98379066938645,-231.90010463221168,518.5036833643768
2023-04-14,0.52520466019641,129.2817730021448,4.052547808051108,3.2927056931457974,3.991210157775788,17.482150866942124,1.5497996536475716,1.964489558712463,2.3817338475523253,6.371643181342682,1.9562987904011204,0.048140376402015,-1.0754467207648333,0.6548727493950858,1.460971494545016,0.2746801264161619,2.763445689682699,2.7552341269883143,2.075243219402458,0.3442959926811871,-0.9268963980901912,1.5144322754492472,-0.0890045701181899,3.324770144886772,5.265189648962671,6.8700158105819735,6.159909910613279,9.457126679424643,-256.1427856084757,417.2615488330333
2023-04-17,0.1000315765240067,129.41109559783703,5.708799904571381,2.174512849526109,3.071982223656627,16.793566735557327,1.727550694541385,1.9699407280615453,2.389961995939168,6.36563020236239,2.713739920413539,-0.5196204952992178,-1.4563644928739328,0.5460650055780105,1.606093712042593,0.277167111760698,2.7857678663085714,2.774310458488637,2.9189599891732625,-3.693156703632362,-1.249442149254218,1.2529412061021532,0.3619926253070754,3.986070076559319,5.836328343434479,6.808213188998054,9.524948552393363,-102.3621576825442,-348.06557902039185,347.604789196057
2023-04-18,0.022826281285182,129.44063533853242,5.505554419255018,1.5565530145920456,2.491407465357074,16.786907234832587,1.803026473356789,1.984049133427443,2.402126891738547,6.366746836196802,2.487416499575293,-0.8273894956037077,-1.6906811053449984,0.5436692321547386,1.6392166846906993,0.2805576938203515,2.850403833698836,2.810635696569107,2.735988378403416,-5.851136674977993,-1.424791287637795,1.2315378930054868,0.2143681960527222,3.932632446271666,6.601524424521509,6.78027208719749,9.112010864167145,-164.15814117595053,-406.1230548503472,346.1404363758726
2023-04-19,-2.152360105604389,126.654606743065,2.2304009185640803,-1.345014588286509,-0.3656292258346403,15.808877949883746,1.7758788186883998,2.02750043306564,2.4554004921537724,6.500256256183426,0.6811975488289512,-2.2407635236697265,-2.8175718225203976,0.3808142927359659,1.4521674802913451,0.2889648093824012,2.8212679205977245,2.711502585714056,0.8330473686582536,-15.722153241939886,-2.452183711155464,0.9129220461905448,-0.7552423402075148,3.7752650928785183,6.389208236871903,6.998647718355265,2.0658779821460764,-454.314901463806,-691.8267239695185,247.53904888010288
2023-04-20,0.1629875236255795,126.86103795015325,4.204678747830841,-1.7389838417869938,-1.6704474353737235,15.131118092879998,1.7511653939950202,2.019362215062533,2.450822301084306,6.47776586946929,1.8182189634930657,-2.444889892121537,-3.3552352798471627,0.2762751101659633,1.598287117407699,0.3142024004236342,2.956346133363545,2.7490666091936444,1.992134012028304,-15.713178070829205,-2.781502935814406,0.6510011337054812,-1.1521671758202885,2.9642119042486854,5.770697653965779,5.989966544310362,4.073825479042808,-493.7118268138545,-822.3085449234269,178.96454792169453
2023-04-24,-0.5549509564459654,126.15702140669158,2.7037256816570907,-2.147976948242144,-0.4958419166139038,14.408747170402725,1.5858210389935865,2.02046039862124,2.45441378491241,6.502917885261263,1.0613108415240344,-2.6459867158207486,-2.8717569848256,0.1628943899091159,1.8983849641185304,0.3340161760506081,3.0658882747132448,2.726168080535316,0.8865688957783572,-16.00554631157649,-2.2990009090053025,0.3885632911308637,-1.2443659937000977,2.805658363250376,7.868791669445597,5.831613986105651,1.7717598776052412,-534.6111374593695,-704.8479930474449,105.9288841548712
2023-04-25,-0.0985163132102395,126.03273616034586,1.1764695261186209,-2.9008934035683867,0.3457689058388451,13.616657191316458,1.468653052847926,2.013970486283746,2.455979542412879,6.497925264403567,0.1060787675892733,-3.0283600834558864,-2.527247886569836,0.0398915921733731,1.96333348422898,0.3618668129410075,3.2075459294740063,2.680171116557742,0.0793512192980875,-16.854344227786974,-1.9350834701966504,0.0967149384676463,-1.2305592005159325,3.36159674820475,7.012448838373309,5.186148092599522,0.14383338454571862,-609.9027829919937,-620.68691080217,25.9212584620645
2023-04-26,-0.0077978446957671,126.02290832331424,0.8708016476987043,-4.3943823072238,1.4274746377289125,13.007638485638225,1.436613077389521,1.993553825224069,2.4561289098108112,6.489033916034705,-0.1043252180537876,-3.808533603411474,-2.08668338036313,-0.0551380939318599,1.9561998189068155,0.4110511723311065,3.218324999752602,2.620793402832404,-0.0766153698150015,-18.470976960161764,-1.5924940385217816,-0.1365208570819296,-0.1386043630351458,3.5343230599087896,7.533885255904982,5.537110365300409,-0.13820421326346416,-759.2516733575351,-512.5163376131633,-35.77929615893467
2023-04-27,0.0130177354838556,126.03931365216884,1.2033010945192557,-4.9027188232777,-0.6774516161028014,15.16183472325306,1.4148625512060833,1.9278728414421256,2.45313140203095,6.480511665836337,0.1290757707222448,-4.201964504863034,-2.947289991876321,0.275968313149051,1.9545517442475489,0.4907563907451658,3.32564909703579,2.639512118483034,0.0934354768557291,-16.506872661054693,-2.174038636970946,0.6775554695279934,0.0601437091326063,2.993202676519169,4.980597677725786,6.127194791364382,0.16840351232404482,-810.0853249629251,-723.0089629963346,178.84158727636006
2023-04-28,1.041474795582209,127.351981336381,1.105339206238025,-2.9380581212540613,-0.0712217209556671,17.189856522339507,1.3687220483929523,1.8163158862609736,2.429004420499211,6.401269137939247,0.0618552072578507,-3.3783729988936217,-2.726985459110392,0.5949522858282302,1.986852284789905,0.5621193537667013,3.476685616333062,2.7104556063245795,0.0426114143612284,-10.916173774284138,-1.9052225210407563,1.4050957694831896,0.2840840657440153,2.475113043995765,5.4717913620513965,5.790621242635747,0.07806991313349926,-613.6192547605611,-662.3859734816212,380.844970581866
2023-05-02,-1.1401324931789023,125.90000001645778,0.2111039157622472,-3.7384215288598535,-2.0125017409248174,15.67409051236102,1.3853148190003228,1.7780246982223464,2.4544633216408287,6.454996057787375,-0.5843961916745027,-3.90127086656699,-3.489618149624456,0.3539421475313557,1.774031362069071,0.5893812436054113,3.384921949835639,2.5667479600937018,-0.4563463317524605,-11.76921734525947,-2.530380281058256,0.8901127818238506,0.1167138679072262,3.3743450379401616,5.579782431203039,5.700518537547848,-0.7465313040253285,-693.6555955211404,-856.5139754785363,228.46951669996986
2023-05-03,0.0793035734276692,125.99984321541626,1.1202604860402925,-4.519989924596419,-3.502864600376454,13.544376877164964,1.378220550816179,1.7236693582839278,2.445367823287267,6.430259726112925,0.0722553917259688,-4.477729045802657,-4.112061391533138,0.0228594872330733,1.7420146052075165,0.676530017028651,3.451339453355373,2.5400706993403834,0.0571659189804213,-11.40839897222344,-2.913507277431403,0.057869428655114,0.5765454192612889,3.584370106601096,5.434673073566389,5.068153991403914,0.09182927335732899,-771.8124350947969,-1005.5502614236999,14.699244011442403
2023-05-04,0.034046924062836,126.04274228635512,0.392740396930635,-4.240466027555521,-3.960105364940532,15.654984514314307,1.334753842615806,1.629429422731194,2.421087598864886,6.416838999220106,-0.4704509575301506,-4.565156581890331,-4.342157377424064,0.3505792217880868,1.7423905943937967,0.7993962706525496,3.6130754710634094,2.5407467541592457,-0.3603877485025808,-9.305272900303777,-2.909638468112856,0.8854130853472036,0.0701657707778818,2.9000533868250797,5.359999726384093,6.016548707250581,-0.5790388498053548,-743.8600453907072,-1051.2743378801079,224.96104226860308
2023-05-05,1.5836332860538205,128.03879710785685,3.202829130855895,-1.1100282446797285,-3.5740065069220424,18.028283122299268,1.3229920950084293,1.524411570067612,2.3578205266146,6.30232466039638,1.649407066627789,-2.826115174945963,-4.294917448751963,0.732893332826655,1.8041172681152464,0.939188752286091,4.001497664747421,2.6806310486274247,1.2095402827551731,-4.58711058937272,-2.5307135900632325,1.7230762611955015,-0.723722738413254,2.2072887244974377,3.970854009820113,5.097874139536438,1.978078236849994,-430.816267103128,-1012.6644520782587,461.89317249135195
2023-05-08,1.3415093762832786,129.7564495763391,4.93696490448548,0.7672724705366573,0.0126860002466853,21.494440357847417,1.3138121274188246,1.510183139610944,2.292076324122448,6.20721215291008,2.9808586802462465,-1.6096471295800168,-2.8532871897787992,1.3018906581798384,1.7711562249993746,1.0095785241393098,4.230998604087226,2.7258418151836428,2.2111478529967474,-2.4077987969160324,-1.545723037416307,2.964629667869984,-0.2159068119633249,1.923363344206784,6.29298754778663,5.779178974050245,3.5460141114726693,-243.08619558148936,-653.9952013613861,808.1111515213996
2023-05-09,0.0251605641403473,129.78909703106095,4.576310201686949,0.7263373151870428,-0.0282549980668546,21.781547857526835,1.2499359794209264,1.5290029492154351,2.291910546215859,6.1849547103041695,2.844652558187759,-1.6166071572542364,-2.8713568349310226,1.3523528985936737,1.5402365421064073,1.0482271743927858,4.5103237480984415,2.779785935798801,2.308498392440438,-2.3580738713403075,-1.4590733125758242,3.008951632725952,-0.5631185892010561,1.3445634539937337,4.3147769088714885,5.0257716222556095,3.1974224761407224,-247.17971111645082,-658.08930119274,836.4241430150439
2023-05-10,-0.3669062998980177,129.31289265747324,1.985643861616999,1.3514682833899525,0.9953830262776506,20.718467305324268,1.1570810665898783,1.5426278714151755,2.296249194421671,6.183233414276203,0.8339668405469968,-1.197091130777706,-2.420144556210736,1.1801565078971028,1.1587401879129773,1.0757195119195706,4.59357467771327,2.796374594663668,0.832772740107276,-1.7166799732639506,-1.2097887543975567,2.6095156091140743,0.7681061064631088,0.9977408311095428,5.149791414530481,4.552251764758796,0.8677519422641928,-184.66661429615985,-555.7254987582895,729.7183153704884
2023-05-11,1.460844950772322,131.20195352055757,2.7571870349560896,1.8038974410840296,5.474495617585987,20.90348729480334,1.287964774283027,1.587051288097062,2.2882684870665284,6.078877890257152,1.3482592454180016,-0.8785078312996849,-0.4711607935730896,1.2301983054177332,0.7836284530124262,1.0884202964807108,4.794452393865713,2.8327196009973417,2.2159869361867903,-1.2809729750314611,-0.2248728963612181,2.639945470353912,1.2801144221205232,1.9546029461777576,6.166416744544983,4.703711756983282,1.5633812360472061,-139.42369852675213,-107.81423962745586,747.8225279435673
2023-05-12,-0.1364471558125801,131.02293218660822,1.879072102602704,3.2592141953087754,2.8406315962206845,18.10043393245402,1.4030602353791446,1.63393759322805,2.317071048514189,6.077266681143943,0.6118023023540778,0.0373819472728781,-1.6020252896518508,0.7686340190272682,0.7197693990591199,1.1567709551730163,4.850623865848374,2.825371908454584,1.1925979118708114,0.0528019558963501,-0.7652637104630728,1.6533023138830654,-0.0047694717156915,1.6856417294028048,2.344375700862387,4.171223455831226,0.8422067447258095,6.1079768957224445,-371.2006417639861,467.11939138281764
2023-05-15,-0.3007511131481122,130.6288792595777,1.0419924063158923,2.314132296957563,1.810990402859796,17.078849997181074,1.477395732429575,1.6880814657900225,2.344750008089189,6.0939385811478415,0.0144279461431431,-0.523672670607917,-2.022240151249586,0.5982390185322869,0.6234597086021024,1.1677858911007175,4.888525841562164,2.8349727198686674,0.0341895166046845,-0.7569899038262538,-0.9699544943973376,1.2859495296839432,-1.37785855370747,0.8338807953242822,2.637980590080856,4.015807304833459,0.02023827645467948,-88.40021293939881,-474.1647611000749,364.56318357819214
2023-05-16,-0.2730258763916526,130.27222861715865,0.665424409973086,1.6559927178045664,3.900580276679048,15.629115452451842,1.5163787962516109,1.7285221248432434,2.3647276814626483,6.109479730811643,-0.2342766933706558,-0.8921735431571862,-1.121506614893233,0.3587734316730452,0.5824286746121236,1.1527504927576588,4.893280836220431,2.773448909992014,-0.6099497256377152,-1.3377931462495476,-0.541979466526991,0.7903224756956193,-1.2212107818082176,1.267948710963817,4.662231610490384,4.110329338573744,-0.3241388476509595,-154.21417085469847,-265.20577371814977,219.19190087602053
