,TARPON GT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-08-31,-0.4475430258179425,118.5325274816352,4.812386457540233,7.605382777218621,10.390549122038005,19.703104622455083,1.393827570620621,7.348987145559439,5.660081453573267,5.59938165847788,2.720357895916518,0.6119964888308567,0.7686098360225689,1.6949137654882902,2.595616232047788,2.4528960780563045,0.5642875020689526,1.228428529949916,1.46081296243571,1.8335690491663128,7.709535054302407,7.7256989884171325,0.2404733535785793,4.322323934962975,3.415173295039688,4.156212250466743,6.131868489953665,449.75543295454764,435.0394277905332,949.0469051176811
2022-09-01,1.0003605263199988,119.71828009741088,4.082327592322043,10.512117366318764,12.65670138704208,20.90056722987765,1.2423038461089957,7.407219636511813,5.672182467310924,5.590786892342993,2.464494480682092,0.999116149818823,1.1645057458021064,1.9056223747027567,4.469636843765066,2.5183563027932565,0.5756261302684939,1.2627142723510028,0.6849887539155701,2.9386916997747874,11.474963916840574,8.437323333969712,0.068392050299601,4.931384333622092,3.7364150781380303,4.275795486490417,4.951233593415954,740.0672764094063,660.5289074421539,1065.39285942437
2022-09-02,0.0143453395960557,119.7354540912494,2.688951488319273,10.868694559093637,9.930657138583916,20.91791082682032,1.235061270174897,7.540888942980513,5.736251780585058,5.6353288441147935,1.3507628393421645,1.0282121556385526,0.6743055065065415,1.887602113447847,8.742301079890142,2.5932901417271323,0.5802675741183919,1.2974891350587965,0.1908278899133897,2.9898828329054594,6.665866463817387,8.19834120278985,0.07704185597974,3.9732495190907193,3.520956862491737,3.8890688523411527,2.697896868444094,775.3633675492919,386.7986162356458,1063.7258636124695
2022-09-05,0.8141658085021986,120.7102992191152,4.636274171568825,12.435680598506076,9.982606245898571,21.90238311312748,1.3413608652259723,7.628569198837394,5.765094078342348,5.642546148111402,2.6954696868269186,1.2213303784569118,0.6779898745281898,2.053630855514654,12.960827710243713,2.697319044310717,0.5954610486632528,1.3484798870131347,0.2789634761100106,3.4541717733957262,6.564116023362238,8.59316255661295,0.2782742794414898,3.4928199168811456,3.1560578334698186,3.890137764949171,5.84706363320457,931.7003306700815,390.86754108185386,1158.7706873426932
2022-09-06,-1.7074494543775076,118.64923187372096,-0.0313276140950719,11.747867066626505,10.341854980812515,19.8209615377892,1.2877766413735237,7.867154301570436,5.916287749058458,5.773385115343234,-0.8169151392816913,1.096403211268102,0.7194820928350735,1.6406753685511326,17.675284103703866,2.6337742805484523,0.5733394628637243,1.3015541879104295,-0.0595183776497777,3.274985750862187,7.42433299505644,7.277646094098116,0.0926741152597524,3.425464150800172,3.3981028462432,3.993255777951732,-1.701277759307053,862.557323978349,425.6663091507085,947.2250751903383
2022-09-08,0.7889252489027054,119.58528562160188,2.791962310578336,15.48366840062912,13.665945406949428,20.76625935683884,1.308297647058346,7.922492331884262,5.929590332047716,5.767642145508869,1.3538858640499056,1.559832107653363,1.2765622655258542,1.8003030115927343,19.110849589049007,2.729199568403765,0.5760609426773482,1.3306038992953246,0.0926848218897101,4.527978845877641,13.140087631594051,7.803602206372462,0.7057546873142962,3.6156604165484736,3.8159883181995,3.56933667969424,2.8644836702408862,1235.7757911910635,756.9491267919034,1038.3503524348796
2022-09-09,1.3109647947831649,121.15300661584196,3.0550281987523,18.29442307256738,14.304638556654488,22.349462500983503,1.3771018178791836,7.94969765578048,5.922560217622127,5.744924805454065,1.477270273035461,1.9076066099324616,1.3840164846080163,2.0770769892239267,21.59158010439869,2.956167119447945,0.6057411318100849,1.405980324038116,0.0942196712171874,5.12991829702897,13.532052789247611,8.48706835665994,1.2337988570951857,3.4891355965481194,3.138918245897196,3.740268769741716,3.2899079510268545,1516.489579513144,819.6920972272666,1193.265111823038
2022-09-12,0.4638477565262144,121.7149721189936,2.8663968943164675,17.006905197676577,13.869648116116352,22.9169777379162,1.507261898836724,8.03667962476832,5.970671899776508,5.773656013956506,1.2245518018366088,1.72630509768227,1.2981228948319483,2.159134570515921,20.85830779007265,3.0900746763639564,0.6173420452378945,1.4607443880176765,0.0884884954540096,4.489781787733954,12.554897160200564,8.534073723136423,1.1140030070853877,2.8015785891603007,3.287430893699283,3.545986831241231,2.984857617133829,1387.3761004676783,775.0665890629649,1246.6100298000647
2022-09-13,-1.444903689410881,119.95630799628084,1.5560492629632188,17.837237179044028,11.139907288487995,21.140945791668702,1.556006753642936,8.248763506664146,6.114576244809917,5.896286840712762,0.3440683284012173,1.782142975944562,0.8192978589919889,1.807237685736769,18.540529875056563,3.0695331585646874,0.587351945032534,1.4051157285787383,0.0288758005469515,4.789156912220253,8.529228971461993,7.583711126220426,1.9649237712279664,2.8375171425384487,3.667505155552659,3.8814218042758784,0.8657926843234888,1470.047594362934,500.96592260160406,1065.5991784449898
2022-09-14,0.773691278207167,120.8843994889074,1.8687829988906293,20.190057088153065,10.039699510909262,22.078202723596533,1.6035528319501475,8.272028870690743,6.132853492674675,5.895472360249808,0.52889207124091,2.0613432987859563,0.6362411592112718,1.9606845608552583,17.567844025198497,3.214902924963713,0.584951765206842,1.415993147697168,0.0482760649182595,5.303889939430997,6.670590717975649,8.163289246483567,2.6353608642524318,3.793629118280311,3.927042969138913,4.016972920457255,1.3715386995440029,1705.1491279962324,390.19738154522315,1155.916163569071
2022-09-15,0.1200180645806847,121.02948260555397,2.882892753331534,21.937683914689472,11.412469010359848,22.22471861978027,1.66189505785626,8.330295957719756,6.190475526961552,5.932578117047481,1.1205377404981196,2.256500080855924,0.850866000862867,1.967370627791964,16.337782527262874,3.33883401326827,0.5801419080861057,1.4190242764832712,0.1139821839327193,5.629903561377811,9.079270229661548,8.225074178072504,3.042843448124614,4.422766995436432,4.550221907122272,3.9703556766580568,3.011534352023875,1879.7313502148402,526.7265155065224,1167.157993456057
2022-09-16,-1.204275200161753,119.5719545616512,3.260263084192668,20.910801018629574,8.399884500620487,20.75279664497477,1.6740011752657409,8.45260464190459,6.315714549976915,6.03591468378441,1.3378643318938257,2.1021480032407367,0.3558111977379939,1.6841771918809725,14.464681052347856,3.43162398658822,0.5775120360188294,1.4166436203306203,0.1548313755299054,5.177905866029627,3.8911777044336673,7.175798977725033,2.3659291323787186,4.025235516249295,4.077679432478967,3.680943955869864,3.621809225406148,1776.8625970163118,224.72019585985618,1016.5549842569154
2022-09-19,1.4019511485378722,121.24829495195743,5.353627639769276,22.67142759750424,8.42119836032132,22.44569186443058,1.595628561195785,8.367541837432338,6.292276955454714,5.995748813818804,2.715513575581661,2.333713802801743,0.3593352010173549,1.9721183773525184,11.904345895762022,3.735247477393976,0.609790941683636,1.5097690537399409,0.3639806048525126,5.227885969997603,3.707888146718703,7.831877592424397,1.8489120779650527,3.0813462962115943,3.5266144637963355,3.297002451587265,7.007151645363272,1952.7447881536905,226.10366046451898,1182.4326421721628
2022-09-20,0.5520610051028774,121.91765950773932,5.415092430435342,22.927649594905848,7.744991128322298,23.12166678164253,1.4620747453884215,8.352352148055079,6.3245002895643,6.010266239648077,3.005602705360739,2.36841848011256,0.2494030452699792,2.074146414684648,9.97306977084476,3.919858194244886,0.618130618856526,1.5613939223891116,0.4406282028654481,5.046576738134331,2.5518063398090947,7.984001982787,2.3820511592537623,3.1069097286653,3.530668214431909,2.953697733207531,7.106551132481416,1978.1865179861486,157.7349632028202,1246.6172172266238
2022-09-21,0.1842101426371867,122.14224420221844,5.28470524681492,22.823814652000426,7.453356839495749,23.34846937963827,1.34116940899744,8.364718042302187,6.376989751029874,6.046953451676913,3.179336329886995,2.352287956007068,0.2004449004134086,2.093423601677074,8.396220037912522,3.960470182706066,0.6155218340026435,1.5705552009808137,0.5078509861943493,4.968153930869466,2.076668941652882,8.060101972905912,2.396435155441597,3.907597024274336,3.5682895154856187,3.2700207714278093,6.895691890333137,1967.6225506302455,127.82350755825105,1265.8835073983098
2022-09-22,1.884588383553254,124.44412274786472,6.133884784609521,25.56812943633073,9.132983276198088,25.67308030485771,1.3661316216743982,8.268288509526796,6.345414642441467,6.0015764913779055,3.7428371345992506,2.71141186021399,0.4649626358368763,2.4915877639361463,6.051510993399687,4.144575972166487,0.637506890993453,1.6590462725887098,0.8449473478491816,5.409174709055483,4.627998158623502,9.01328359389955,2.2050060890208774,3.8668263414351656,3.445011153977082,3.611090651853744,8.616427449177218,2241.873552840201,295.03807176274944,1495.3454550244019
2022-09-23,-0.696430836753692,123.57745550252096,5.152614305899888,25.673870135332827,6.144992057453366,24.797854220116434,1.3837630066979087,8.351873428962184,6.463413055771268,6.1000478617846055,2.986015427239737,2.696720876479369,-0.0069764724087604,2.302970273126039,5.696192817694619,4.0337015758317065,0.6166996483781358,1.6088729993953867,0.7253858529521988,5.58362362960669,-0.0731179642612055,8.731720213848648,2.3413567218607345,4.0956183616993815,3.42774995581973,4.019837595053924,10.812237727211023,2252.2671433595656,-4.509182285001057,1404.8228890336002
2022-09-26,-2.4117118184119213,120.59712340327393,1.1041868710789733,23.0169518657707,3.4007929975730247,21.7880896207654,1.29152005848217,8.51591142947002,6.654589290578464,6.281580662176391,0.0646604365717927,2.3325686866476705,-0.4202772867643508,1.7524978471890629,4.23972900300766,3.9099111328503056,0.6033114726790502,1.5476787825446288,0.0196970727995686,5.080409161158108,-4.635702880232232,7.112882021493458,1.753697706283526,3.618314311723641,3.31278933009548,3.810219110961997,0.26595376267122905,1986.3948338646767,-279.6772731575423,1100.8456587408573
2022-09-27,-0.0647810274161386,120.51899934769898,1.2208442023830255,21.4463868713536,3.1042694691064487,21.709194045038583,1.2640082237026429,8.46194360235261,6.68818677506663,6.314882678467303,0.1583593985966232,2.161628503666518,-0.4636202217911346,1.7260091331004783,2.884542356425958,3.909568346810615,0.6068462035808075,1.5353654578336229,0.0693931852589437,4.678669577981932,-5.109661422845213,7.098990746393154,1.5399809520871917,3.445432178492122,3.338477515294733,3.929063815324424,20.016758212673658,1829.157848726394,-310.0778636036925,1089.9545177492578
2022-09-28,0.4789282101589132,121.09619883417636,2.162842054421193,25.865470934003003,3.270928272843128,22.292093709677346,1.216294452195522,8.379202933926239,6.689024231015757,6.317206733386563,0.939053394597987,2.710145325329615,-0.4397655971766411,1.8128931596619755,1.4637672271422018,3.9499807203437847,0.609699084931902,1.5555855864427144,0.7802917109948009,5.74910594991257,-4.824679597165901,7.362128432493557,1.61462642510007,4.306451951212283,3.6411547462141303,3.561324698639767,114.21654341649038,2270.8857661368393,-294.1602735481667,1145.242087512707
2022-09-29,-0.4846928137080097,120.50925426075354,0.6606962300987481,27.00091778953133,3.609402888637733,21.69935271973345,1.1392350527536883,8.300715235967656,6.746517644008356,6.375227296093549,-0.3159842995415375,2.872342794445031,-0.3869568995215036,1.698707713495321,0.7291151920955397,3.951950870154453,0.6101542468746537,1.5407480543438228,-0.4937222458949542,6.033096154315286,-4.278609160658519,7.028824571692992,1.6324522924058265,4.394908126404615,3.804559743566154,3.709644188709205,-35.99803901575408,2384.249959677178,-261.06115500925927,1082.964778316003
2022-09-30,1.9479144153800247,122.85667139636573,2.6067611542506683,29.16235808318116,6.816510711853208,24.06995195478533,1.1437006075642713,8.008757657320542,6.670040957777366,6.297022834382182,1.386800464653288,3.2467126677192515,0.0883071512131616,2.091497383026024,0.6372037438118083,4.209791008686272,0.6300019190344984,1.6277815970004257,2.48913247826556,6.17658569868781,0.93493733536417,8.09089303087999,1.7982608801126612,4.217048806116147,3.62732177821032,3.728277912267246,158.60845339943793,2600.213493871616,58.90123154564275,1317.0206778965446
2022-10-03,3.459540293101626,127.10694744608648,5.299173532293201,32.32657944334877,13.014792306962446,28.36220193429298,1.5002627183106296,7.665581218596708,6.5525130844047945,6.165082819696903,2.851831789071392,3.804610568190711,1.0346884223302195,2.827603276326371,0.545805897851098,4.683426358763145,0.6806908641591386,1.8440888377141489,7.838861633562146,6.227182639698723,9.960188659173584,9.45312830015653,1.0164035771692757,3.894383234145706,3.727580499890183,3.813556411830689,427.84969120369124,2916.4551315597264,677.9809425600918,1743.2408379798385
2022-10-04,-0.1509914629494679,126.9150268066272,6.966581074628079,32.83233142933868,14.279845646310008,28.16838596771822,1.7740493433649072,7.598099519109668,6.670504649689586,6.248494776346908,3.351600380570005,3.904726203190824,1.2049129975529511,2.754029011604108,0.6997235335727859,4.626989892951633,0.659396887741464,1.8896525393194108,8.49750532758563,6.412051673575862,12.188983451495558,9.106719640169429,0.6284029619126378,3.723429914330018,4.097020612771569,3.42741117831584,594.590445437179,2966.8498286719114,803.7377752648379,1720.8535892916107
2022-10-05,0.6076288208681557,127.68619908751684,6.774172444215501,36.21618765018407,18.08590140344652,28.94717402009964,1.94701456378384,7.453116663286578,6.746348264668852,6.289269044626371,2.955034816369238,4.434460233786285,1.7544229123328967,2.8552219906211977,0.7207860754740278,4.759921675747952,0.6602494889128394,1.9609528695095584,7.982251627399159,6.943506997081175,17.926478049382926,9.157415030398749,0.082209477823796,3.579056678220296,4.617963846611269,3.427260966718656,575.3495823959212,3305.0549461114256,1183.594797011231,1795.7259281150384
2022-10-06,0.3508977068454433,128.13424703207303,5.762333607095317,36.83067532377402,19.87107700115316,29.399646696778163,2.131420955028115,7.262614063094554,6.839500049038771,6.347115484093817,2.2246459460076395,4.6351398772149,1.9904433662004208,2.8957499187932547,0.6631742093143814,4.930112932077074,0.6613425705276391,2.012120945940609,7.149941780367426,6.828085384747741,20.58484983036145,9.13447036308452,0.6139227545902434,3.5237267773930623,4.599023879446518,3.4654208496825896,474.1656986839028,3366.3232056671295,1361.3637500736675,1837.965914763608
2022-10-07,-0.1926021335868055,127.88745773843388,5.071262402628498,36.56414638602071,20.00097489914757,29.150420216386387,2.301486748200555,7.073784359535253,6.959885665176959,6.434221411475499,1.7599865763029954,4.72093808801035,1.9736026516827576,2.8131378377057463,0.6075266569518701,4.964518468992177,0.652820419503582,2.007663760763197,6.667338356303774,6.726714427166028,21.04108326551309,9.015629042343972,1.3931475406978022,3.5034168207192864,4.6370525523505695,3.5960477588545143,405.05857823722084,3339.4898009301874,1373.604880420206,1810.03517087982
2022-10-10,0.4047174013754873,128.40504053407804,7.043174868352188,38.09213339199231,18.674561034547622,29.673114440951665,2.463132821928128,6.819079498093402,7.0400255582402735,6.485141150903511,2.445056228588403,5.1210841410247925,1.7616623284943371,2.8670088116534336,0.6436391491368031,5.1186267381817165,0.6519604383876771,2.0193059751901496,9.356948308959746,6.822353271744601,19.022853362483445,9.207597586941144,1.3455699451363017,3.379497237763593,4.464515578042803,4.041750335026221,602.2498248095899,3492.1079874073425,1240.2147817589207,1859.2956824456653
