,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS PRE-SAL,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-03-21,2.0410223877114,135.00971067115148,-9.176894302932462,-2.931771413348577,-14.469941730809545,22.730433766438903,4.766877189454062,4.896841751651468,9.022486343761416,13.300902230254632,-2.1392560617565755,-1.2518080327249306,-2.330020677637946,0.7184874457569564,0.7742043602639428,1.1837320165200935,2.218270908396208,2.278939217124325,-13.171678495471378,-5.178457416164746,-9.477011876727556,4.193412091849271,-0.6272750697154855,0.3061301862497435,-0.2193872932748843,2.2544774329777684,-2.981382539207009,-0.8744204423978041,-6.735545814243153,955.6531269678655
2023-03-22,-0.3003517405931966,134.60420665518083,-12.132129266226896,-7.319857442733772,-16.77456645232283,20.97403200521926,4.887330237825801,4.978359457774852,9.066434387766371,13.26958727222216,-2.6912046549844764,-2.1127425527015857,-2.5729193493816616,0.5872191380126451,0.7026085833511567,1.0791468843750238,2.35445893842984,2.281124532555369,-18.71996186518197,-9.746580397326268,-9.907670966536374,3.415927315046193,-0.9374792949504464,-0.0509438404337818,-0.3305269740849149,2.214059342398113,-3.644167853150074,-1.5279021712474197,-7.355640830530661,779.2155599777864
2023-03-23,-2.268717115165209,131.5504179810624,-12.213534373352122,-8.772767019629555,-13.24577234423217,18.66941493866963,4.9508713597206695,5.255399578527049,9.28961484022912,13.513683058450882,-2.673107425347261,-2.277828977056819,-2.1312412515053647,0.4054826533246001,0.6653725321200556,0.9322902908324944,2.370289825613126,2.211049922871435,-19.889926852616924,-12.840315472224448,-8.352738194356226,2.478263383403025,-0.8321995279014055,0.1998363126982762,0.0481148342072608,2.2817085526929075,-3.5229711941103767,-1.7664186839814373,-6.2429253286952,547.9564062728361
2023-03-24,-0.0456985847809177,131.49030130177167,-12.853444347876549,-9.391484535258842,-11.875321553033428,21.235527068042963,4.989222874198783,5.410976678805802,9.351486773615054,13.453338804497909,-2.7808180387934414,-2.3266814308999964,-1.970591416424597,0.5974502892216093,0.6525871082547945,0.9137162231221598,2.535469138809184,2.298172705089073,-21.2601824225983,-13.778478090923878,-7.268066995896824,3.497431303550378,-1.0898548926147504,-0.0285704257260572,-0.0182939683719006,2.418007189051502,-3.465518963546077,-1.864365697979896,-5.810523394212104,803.7701159743575
2023-03-27,1.704464310532039,133.7315065592714,-8.186613320227488,-6.7663874613285895,-11.004143323418122,20.6378296828074,4.6734013091596704,5.4176185317293255,9.237683596827509,13.14659927392759,-1.9701475074348689,-1.8392808259424325,-1.9005610176243943,0.5653194431042747,0.7225868108106933,0.8950153358848897,2.658389770562538,2.3978644200630925,-12.742122887842118,-11.133353237828434,-6.604291639883757,3.099436364319654,-0.562694608556899,0.1473317538090013,-0.128765406231838,2.3439116615960325,-2.2661922230577094,-1.4782554723900379,-5.523817430365904,743.2028180251807
2023-03-28,1.762130313579657,136.0880299751591,-6.787755685165704,-4.034625032494409,-8.200156220414048,20.202556558542074,4.506694042455124,5.378722434947466,9.103813147252282,12.848364133494089,-1.73262977958188,-1.344698401213671,-1.6205071430675495,0.5439430909009094,0.7969622230709669,0.9029535873708088,2.814617198529522,2.545065931255338,-9.797744584848004,-8.010112103221248,-5.241492250520636,2.746010943750281,-0.7019101830430412,0.428849711051503,-0.086752398567591,2.3185767617292,-1.8845911951752041,-1.0765913112043253,-4.63715302954158,698.8778899793159
2023-03-29,1.3087608816447327,137.8690968760749,-3.0465569417530274,-2.777760496699786,-7.123264852435406,20.1059940898466,4.297173252790732,5.337006878823311,9.005114015608807,12.62204810857393,-0.9464904770520748,-1.1197090539199168,-1.518681811534106,0.5454138388404988,1.049415048006971,0.8958373041765608,2.926950182457418,2.660524458036222,-3.8757149230266217,-6.670736857229096,-4.672407117914762,2.587549869023996,-0.304619215715204,0.4580641194271422,-0.0550845186254812,2.3182907365032914,-0.9783319589101557,-0.8902833851997356,-4.297031380728429,688.4239712926764
2023-03-30,0.2901460054189897,138.26911855336812,-6.758267605113126,3.761192618250937,-8.378458532992411,22.0573068771588,4.245589554185618,5.344839278657193,8.995691340016712,12.531461957743204,-1.8322412296545127,0.1053461409303303,-1.659805342634757,0.7044329903261746,1.2131457288020793,0.9392491976618718,3.130605061461349,2.854495095813532,-6.412209218302844,0.5994768942055418,-4.769396411786034,3.092517213639101,-1.3209856169400678,0.6450443092838815,-0.2661715767484944,2.3546230929065115,-1.7677262059175598,0.08437875350780978,-4.651190160907404,882.7575220051743
2023-03-31,-2.166016775042689,135.2741862507985,-9.687338553472792,3.968478447227818,-16.967542970969966,20.54400445634631,4.025050523096723,5.430491212176353,9.222110071360005,12.748094882571664,-2.660343047195029,0.1418553112007596,-2.550412086044635,0.5731283791262206,1.241725976514749,0.9069177216857977,3.1486666382942765,2.840547089895584,-8.623492925374823,0.8494089402557219,-7.469886045977884,2.5721435786034226,-1.420430699460217,0.6363227214955904,-0.5448503428542072,2.4513783485824816,-2.2989367050698473,0.11613043409976609,-7.081942591705123,730.6294956995565
2023-04-03,4.421980868175779,141.25598488638929,-2.4694903211799755,5.448572904327982,-11.06287182552787,27.07754265801397,3.3694522841548467,5.047932731928345,8.776883935444992,12.142241859519777,-1.0358261958031247,0.4458138801538165,-2.007034611480857,1.1391516422051269,1.5839109813951109,0.8293472252135059,3.2704542986686427,2.905291476957089,-2.203512054927557,2.71350576641416,-5.386257758305765,4.7609180917058405,0.0357031267130946,0.9414920356355518,0.0887051911518256,2.918805441017565,-0.7493146730100251,0.34294045757399483,-5.30404206866542,1383.1854754323788
2023-04-04,-0.8981486975215613,139.98729609796092,-4.557115280593732,1.1089092327479269,-15.05040478605759,26.05517997441965,3.202333121690337,5.019974168497758,8.830277216436134,12.179606761114725,-1.741790028985432,-0.4161824590083161,-2.44647390681094,1.0510612826290044,1.5484451875729124,0.7060060515210244,3.498491081763538,3.021177448327307,-3.602188792741736,-2.9592171187521448,-6.174960088515749,4.237259586106659,-0.0557587359063886,0.6794508621381151,-0.1581669171288573,2.7441904992674395,-1.1974739721232088,-0.3252638184260759,-6.487760160402732,1280.1513104254138
2023-04-05,0.3268544635598669,140.44485082367387,-3.827957453235266,2.002531826319915,-17.56947507313226,20.237622544523663,2.83702431721102,4.987116496222262,8.729231785244963,12.065921771925051,-1.709056226299138,-0.2397382537458879,-2.763371815577913,0.5781552605404616,2.0914711003960367,0.5597598494643374,3.615259944583812,3.050246581429344,-2.3182888219557167,-2.135920611626162,-6.672303916384009,2.287020396377009,0.0225901888314001,0.9923944464477388,-0.2234039638703644,2.3948324166346517,-1.040933976484682,-0.19084741892335913,-7.208481367141855,697.5976145708156
2023-04-06,-1.4335460545178202,138.43150920591765,-3.955179442248245,0.0297795900524301,-18.677225738440523,17.927634757476035,2.450342501133471,5.051607683712583,8.72805459561565,12.192420953835528,-2.0306777767609296,-0.6271973270043407,-2.890662916450448,0.3820412931469673,2.2606681586403385,0.4748977517169755,3.7973690522476713,3.109346524321824,-2.201055490380872,-6.671656845803227,-6.644037860204147,1.4980666295505478,-0.4313437828269236,0.8238289313699024,-0.268773886090726,2.298063078195139,-1.066401191024404,-0.5167965791127572,-7.487422607824114,465.80082677955056
2023-04-10,2.1146318558587174,141.35882599813198,1.27485039537155,1.274576063053305,-16.009381473407892,21.33961079248394,2.201743973908338,4.924283453006432,8.409787110527772,11.893243453395913,0.1154420214735842,-0.3906270590747273,-2.6828288505691456,0.6778641739972413,3.248502023305197,0.4344561250892351,4.066552704695417,3.2479019093861496,0.0782433790380254,-4.427508906458982,-5.548193058267105,2.482218944601079,0.8360319955500107,1.0277541582141547,-0.2166679107210677,2.4719969002381426,0.054473283211020636,-0.3234457745014623,-6.666800594538979,806.2003649684317
2023-04-11,4.6739029164473145,147.96580028911436,7.925659169307629,5.23383828401909,-11.41916644043213,27.384848077148217,2.70084825723898,4.69376011088384,7.916408798803349,11.317337176164148,2.556597739448775,0.433704281764884,-2.2701966145317445,1.245810697292855,4.342447237121581,0.4387750826000475,4.598345594494576,3.61000745137472,1.5901131716751389,4.639515638865766,-3.908319652139594,3.905604048979538,1.3855699308202505,1.2078162241661243,-0.1901750612789756,2.581452230578364,1.4798421662150654,0.35251038181497113,-5.293639942880368,1409.925971893541
2023-04-12,0.7360450408629982,149.05489522431563,10.675792587435296,4.599901032700222,-13.225712374077691,25.661638337490206,3.246298749375712,4.661145460991913,7.753062419959654,11.189208673385776,2.9741920607386363,0.3007343619888594,-2.55103716655504,1.105356827507313,4.764775968307059,0.459565102180592,4.834067192005552,3.719456928235987,2.026352557056214,3.050202462496443,-4.091451277435103,3.32523495772722,1.6269185991766877,1.0427916597148814,-0.4051714529224168,2.388135292224757,2.125520215822108,0.25739730106360204,-5.747428357644788,1236.8068201531007
2023-04-13,0.6921529923610281,150.08658314187133,11.825786632148136,5.56748598820539,-11.27027065982725,27.860253428760767,3.695882132547443,4.646472688489943,7.540254414591901,11.077119428939602,2.923553734773533,0.5099247796555658,-2.363701235225817,1.314303871694838,4.81853207425472,0.502383084883753,4.949652708079594,3.745525645779271,2.242406991461828,4.716224795669794,-3.600840245739761,3.8869580212559023,1.8840583885392683,1.1508898032231172,-0.2886331517324159,2.6231988769192807,2.481142687176224,0.465248027946815,-5.145779163031118,1455.8700952681431
2023-04-14,1.031764525589418,151.63512326439843,11.786006953412867,8.797356294399256,-10.272801603954598,31.271831413887067,4.095989070760712,4.627269267776962,7.336439873090369,10.926124847889062,2.628261488783032,1.2100488525790265,-2.2934065989595127,1.6439768248434037,5.07142764070298,0.5754056250136917,5.068829744724233,3.788835864370789,2.1227415820260687,9.730912637349473,-3.319393324529688,4.740848291737302,1.51428176603262,1.4394914251327675,-0.3415813764600148,2.862320328537811,2.6848924577387043,1.1902062655459125,-4.816468100604237,1796.2296035275276
2023-04-17,1.5519554971722416,153.98843289554418,16.385236665056862,4.511774374072659,-11.052868370315922,29.768906302357223,4.53296980109955,4.590025597847384,7.106760651427781,10.71768342247558,3.3895129945656453,0.2861944709713983,-2.4772899000952626,1.5349760587498775,5.43252383177676,0.6006216212298611,5.160076015078814,3.820498080977579,2.828254513110059,2.187133964693507,-3.411869579581681,4.306084471203537,2.048410899088927,1.240591446394849,-0.3017267667925314,2.756565432684713,4.185143068983401,0.3069101098504638,-5.008947708444432,1645.1387458760464
2023-04-18,2.5352912675392414,157.89248818776542,16.948986412059227,9.073504374705822,-11.903390160043704,32.49456668305894,4.933710670332179,4.587493902927908,6.782717627395093,10.431656799781084,3.228464507978639,1.280736295824697,-2.7210373758390265,1.8375857430803664,5.597570128750137,0.5649831277580674,5.348123391630569,3.873884792948621,2.845575745445733,10.399195409017905,-3.450935369738592,4.948279269140186,1.956057809695088,2.035187340135305,-0.2587128071803024,2.9235813948849563,4.5622214626612285,1.5730962583001262,-5.2288862613070055,1916.9063811985084
2023-04-19,-3.2047981775354506,152.83235260385854,13.542032898996412,2.4869583957505483,-17.178706631057377,32.94279769252501,5.265720333323543,4.778391184127046,6.724180492071395,10.7453795148355,2.3778999806541323,-0.1488316889926051,-3.529254557176148,1.8249062496460824,5.395996347419684,0.5507905432322687,5.329959658567085,3.7402351478133,2.320490132415994,-1.291191432640664,-4.452443576523785,5.242801443354899,1.5803140311660815,1.5924723910441223,-0.4796567321979139,3.075995529197599,3.839750342179843,-0.2261644347751651,-6.633495632216076,1960.9310231442294
2023-04-20,0.6747568772424772,153.86359941370455,16.96169558036242,1.0798568304824685,-19.372872506493792,35.64423264950551,5.3567589536648,4.786792127426379,6.280446551840731,10.626188491001027,2.975870129306484,-0.4425255034017897,-4.127972478765201,2.0988485245419786,6.140920990821567,0.5774665060850585,5.547608432321361,3.7936333798331296,2.5958677833393606,-3.6682259032302538,-4.673276933048783,5.878997204738717,1.6037606899484222,1.3998769285914288,-0.6407718581197978,3.0613158958654765,5.022805298951013,-1.1186706015188466,-7.0916993383869675,2230.276003584246
2023-04-24,1.9022125312745384,156.7904120828221,19.24104708147744,1.3945510589638273,-9.542794562970643,38.43388650233842,5.296284232907685,4.754239987605397,5.601248068352914,10.379628441035509,3.4402176431566027,-0.3793631310345668,-2.873543963848072,2.416698084713126,7.460680833886134,0.5649803807488263,5.641377906572127,3.762875442924506,2.4421860238900592,-3.1922938014188214,-2.8531030615907214,6.666292454790582,2.064565826874763,1.5651536249254727,0.3042515720982289,3.2825538592084262,6.16139403043575,-1.1320827787749306,-4.402766474610034,2508.4428173484403
2023-04-25,-0.4050834984841822,156.15527999626923,16.76775653989911,1.704772352948614,-7.978428276456813,37.87579855628345,5.195346403877466,4.794203375943091,5.410546792458273,10.369842049034366,3.030997106928276,-0.3114932672436263,-2.685692749311792,2.364390299644996,8.161938586002579,0.5897217626885672,5.714116260526275,3.6989169007436926,1.929330851208373,-2.532316370002413,-2.5430120123210505,6.62852251280856,1.8935804107761036,2.0492282892314964,0.2634132999982549,3.148386759826314,5.68959636189095,-1.1167628002450602,-3.9748475971647848,2451.8353949587636
2023-04-26,-1.2519117854765005,154.2003536423521,13.309270235228738,-0.8296659897329978,-6.856199888393968,35.34231770746887,5.068703754164372,4.862602869203469,5.303003735625535,10.44324362544686,2.4244055701373988,-0.8283218935261997,-2.5285363863076418,2.104411909599679,7.932574335370756,0.6530099825887276,5.502479260135611,3.614011858881391,1.5491305968830986,-6.168053358261292,-2.4368720477329067,6.081022176569057,1.7798758241023784,1.9789895432823856,0.3717021063218542,3.113993092755927,5.127380676299552,-3.2619906671831194,-3.6678717206089093,2197.68862602413
2023-04-27,-2.4245339344437067,150.46171374126106,9.13374871564232,-0.5128320512532477,-9.800975915197206,31.98490494281839,4.947087531387441,4.930190049703607,5.291944663068369,10.63914016488418,1.639969384796931,-0.7527025206316122,-3.0902843794242583,1.749341187717263,7.590801115803351,0.80460957631966,5.571608532283653,3.630720048262506,1.0688031436491412,-4.612133122475396,-2.9351692306269843,5.12611433680642,1.2017014669073178,2.099735173724343,-0.11070135320254,2.870993938046297,3.5358794349433538,-5.473901848973505,-4.471857443099836,1861.148609232893
2023-04-28,1.7507658003650397,153.0959459680862,10.723166220948556,3.5156975664127064,-7.125981400249041,35.50813717801813,4.698228967892041,4.862668036115445,5.050702263065517,10.396465990912963,2.065137665064777,0.0653063580944837,-2.70826089158686,2.128293439408849,7.388771996838505,0.965753995980091,5.695527065124815,3.7208659767946894,1.313139667165769,0.3288240497921811,-2.401642421799259,5.946661475982045,1.55073503379919,2.5428215025282945,0.1972477207919057,2.911601510123286,4.521429880814245,4.376730338619838,-3.7403864554750585,2212.6730361497284
2023-05-02,-3.5992987860470227,147.58556544336966,9.10105581396428,-0.7103154936958552,-2.191887528070943,29.583003896802783,4.614664880671848,5.043285714934689,5.082064325275634,10.709375132028269,1.7510218840705003,-0.7749808638589141,-1.7206640810193237,1.512096490392948,6.380360217980936,1.0213713804919886,5.385324587594125,3.518457013514837,1.2664456108506403,-3.826668726672888,-1.6237694496773265,4.602474462311112,1.4366828800029972,2.1069814920684053,1.0551732847495263,2.5696931451431846,3.813987386853309,-53.86718162175086,-2.3911700374423615,1619.360855144146
