,BRADESCO FUNDO DE INVESTIMENTO EM ACOES CIELO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-02-08,-0.8272310406730154,105.32949692530596,13.523585694539603,8.87450960088671,8.87450960088671,8.87450960088671,4.858204231960702,4.664438433235261,4.664438433235261,4.664438433235261,2.6356411864265223,1.452669935393903,1.1354513146411134,0.7838607421609048,4.261995618484455,3.084174272726589,0.7319385322904957,0.348827219979314,3.0043398238828947,2.196986576723638,7.235911920780679,10.481607978461264,1.9647284409362311,0.8465535919907199,6.408274480949368,5.184071624866702,3.9276757314537694,3.9284003506036465,529.6242751079511,365.62701720396393
2022-02-09,-0.4195597611599377,104.8875767395752,13.588331850689464,8.41771596844119,8.41771596844119,8.41771596844119,4.818481705098255,4.762984570267816,4.762984570267816,4.762984570267816,2.669673716691515,1.3243710452574144,1.0116537578686364,0.6645149640684949,4.48942409426135,2.9613065855611564,0.7974271563320102,0.3556508697595797,2.8653505867050897,2.1301269124335502,6.042547210638989,8.899386419917676,1.7023983918123182,1.1255066086020231,6.205253405249854,4.794083153280211,3.945862722683014,3.7295372489798146,481.84912391817693,316.50745205703134
2022-02-10,2.9058653907814147,107.9354685312798,16.897751955663505,11.568188854243806,11.568188854243806,11.568188854243806,4.698418465312523,4.8469057321505336,4.8469057321505336,4.8469057321505336,3.44110226277095,1.9491391117915784,1.639809487571389,1.295905983408287,4.721503171491743,2.96641966152905,0.9249638028582954,0.3793681179190206,3.424277782984862,3.184746128884463,8.59277085263652,16.556831854411563,2.2343380306412657,1.433241589141692,6.700243988380408,5.295133204614404,5.068866462681863,5.692050109698839,794.8002004944593,628.1134139309803
2022-02-11,-2.4295510873589943,105.31312118193208,8.911784107438885,8.8575827087888,8.8575827087888,8.8575827087888,4.562879073048537,5.018956039817385,5.018956039817385,5.018956039817385,1.7919200756380576,1.340029263845863,1.0393455245712997,0.7045496009569789,4.239165407042878,2.8970643023667564,0.997383787522784,0.3923642113651884,1.9287557404861937,2.321504552666229,5.230112583803282,9.012298707801286,0.4400443749536201,0.0222088363921307,5.859782965896429,4.17203614580253,2.611145684205207,4.126540514652913,521.6429498004292,353.6103475073958
2022-02-14,2.4778763123472825,107.92265006549276,15.262491481802796,11.554938964923732,11.554938964923732,11.554938964923732,4.560443860931817,5.051372094681597,5.051372094681597,5.051372094681597,3.184243943106431,1.8632093243188577,1.5625091564052562,1.2271960649184717,4.015768343194327,2.9544894003682285,1.127784708576571,0.4102613956371451,3.6161363158956337,3.1855804208476126,6.9985122961206665,15.10993728133989,1.6363588665325006,0.274305267167368,6.276089146019831,5.062847050708725,4.762700106733628,5.876915304138253,789.2815150349995,619.9023957032233
2022-02-15,-0.4236482242160777,107.46543767496335,13.196394800912522,11.08233844697349,11.08233844697349,11.08233844697349,4.378787083405236,5.177598469772704,5.177598469772704,5.177598469772704,2.843255970766406,1.724355658386294,1.429087216524339,1.0993468186186857,3.946940849375688,3.029169316065798,1.2666797417727311,0.4326204978382392,3.154344844457461,2.947349681265176,5.841444795740427,13.156973454267254,1.2792073454624269,-0.308880682364005,5.449805412210703,4.690633041005696,4.083283924698828,5.630447992005702,739.9239785448149,569.1976405829597
2022-02-16,5.043180462296171,112.8851136315082,15.71771759310782,16.684421236592996,16.684421236592996,16.684421236592996,4.36645993253327,5.287621280835944,5.287621280835944,5.287621280835944,3.427462682800512,2.74583979639854,2.4548549895471026,2.129426504172673,3.0633604664919543,3.207525259929038,1.48819076410936,0.4621958380517709,4.885444804293564,4.526530507050276,8.722230910943685,24.361104043906,1.802714117467344,1.4734675647647608,7.084658214338778,5.903066030493047,5.2244352026950756,9.307723941243303,1298.0343484095558,1125.9600899439515
2022-02-17,1.195133837929685,114.23424182250372,20.89605716155096,18.07895623838391,18.07895623838391,18.07895623838391,4.653336955483572,5.5911744833901205,5.5911744833901205,5.5911744833901205,4.327810580479756,2.844188051744939,2.567241496876283,2.257068953270976,1.8307005944706736,3.3082651638621368,1.61198577875916,0.471138771912628,11.000575938689828,4.806855216621944,8.904480014137572,26.78545492562652,2.6038533555711605,2.0316935432986134,7.775352949813136,5.7160850562030125,7.43046272478466,10.357702969008177,1435.389515003493,1261.9666338780728
2022-02-18,12.257858069393258,128.2369130517537,36.99003743523744,32.552907103905994,32.552907103905994,32.552907103905994,5.581063686998002,6.167558345291751,6.167558345291751,6.167558345291751,6.4911073923626965,4.92336761626918,4.670707080697143,4.387333667039661,0.0840560237544091,3.6553827195925854,1.873970249544804,0.517135486127354,430.98973919783424,8.306970667094614,15.372100192606714,52.325042658291125,3.5712880122679533,4.663569168484567,7.948534713903059,6.350627784317194,13.727812116798725,20.084434652332895,2880.685843396693,2705.913637172992
2022-02-21,-5.995434715927606,120.54855264801496,21.421448011898978,24.60578409442714,24.60578409442714,24.60578409442714,6.045146149401546,7.015555921362179,7.015555921362179,7.015555921362179,3.4164991380370924,3.1938862089963416,2.970362410318345,2.719317110391668,-3.800718935228073,3.695945210190229,2.009157464924566,0.5757451839786005,-5.434034181614451,6.062559380994724,10.371881726593736,33.135355339036295,2.128738169844397,3.1394988538663906,5.734373642233955,4.133154890119806,9.11098993567743,15.043472574513746,2083.87435963005,1907.7521255869754
2022-02-22,-1.8786433757444376,118.28387524913724,18.625755645970177,22.264885785742777,22.264885785742777,22.264885785742777,6.300683159850997,7.426382693402818,7.426382693402818,7.426382693402818,2.8333572361027337,2.70048580790495,2.488001221427196,2.2490248958145984,-10.731515555943178,3.7804847315426975,2.155796274818187,0.6296127102326963,-1.6635195774811011,5.304833240107148,8.570777038535459,26.52760862647886,1.8220892153057,2.61460570082559,5.184886998842481,3.832084499475795,9.280806524641225,13.660932862134894,1847.6849211971994,1670.211956330961
2022-02-23,-0.3868666189053571,117.82627442025068,20.279956707553527,21.791883755994988,21.791883755994988,21.791883755994988,6.355168705522482,7.670834420155232,7.670834420155232,7.670834420155232,3.068499023937473,2.551311737484439,2.344314304453458,2.11119181844848,-15.324410605743374,3.818840852570648,2.2322236747701285,0.6441233656389326,-1.2725337027020849,5.124772319136498,8.056023713714847,25.142082607794578,2.14134476807402,2.017284427608059,5.031176520989135,3.825198859709976,10.5608028251702,13.520242958905355,1798.2846858263854,1619.4602868504712
2022-02-24,1.9116545775950344,120.07870578881509,15.874684642099837,24.120123876955684,24.120123876955684,24.120123876955684,6.173711240042279,7.7934435834726035,7.7934435834726035,7.7934435834726035,2.444250744316943,2.8084863151183463,2.603481014364099,2.372291124137473,-14.421874931036102,3.99539387969084,2.388212744701062,0.6888527477640437,-1.046334014532125,5.478253286387711,8.495927530370997,26.83928764100844,1.692237276745204,2.47509814046626,4.93810125442803,3.70511878728542,9.1651657915936,15.329559666964393,2029.0082406088632,1848.83170395382
2022-02-25,-3.0163410037648664,116.45672254931688,11.447228327495866,20.37623768653132,20.37623768653132,20.37623768653132,6.3399378210852575,8.142362844120605,8.142362844120605,8.142362844120605,1.6809601881637184,2.2269631347411982,2.0295321774348425,1.8065878286483008,-13.209978006607113,4.258230396142313,2.5545937705739794,0.7640657601942984,-0.8067525220214178,4.258281069049293,6.468812216973222,19.25213034920684,1.178128835097229,1.4917884704648268,4.288827450408988,2.6594148183993016,11.260168413358423,12.870113828196358,1652.5187392492646,1470.9893610626445
2022-03-02,-3.885423312013225,111.93188590297916,7.123570760256329,15.69911128533439,15.69911128533439,15.69911128533439,6.468792668436096,8.449686452821913,8.449686452821913,8.449686452821913,0.9782453430992024,1.5911197135098385,1.3997025787008832,1.1832650518473211,-8.849577041483897,4.49020393769975,2.7740592796833434,0.8269081956594002,-0.7150699150601195,2.9941764059271923,4.26344454995886,12.091086690365987,0.6191723000639026,0.2273486803296162,3.1814482103812054,1.7322263678341945,6.744864818918028,9.667248087647915,1182.704791722875,999.8218678691928
2022-03-03,5.24053358757921,117.79771397893562,11.349571254866982,21.76236207277298,21.76236207277298,21.76236207277298,6.1258127841429175,8.149511754582349,8.149511754582349,8.149511754582349,1.7219930924969309,2.392359205285988,2.1926812202948365,1.9666097948062244,-6.244425471584345,4.677892195146519,2.9627125240163568,0.8843423663120621,-1.6892838817959483,4.167808630752506,6.031392257599302,18.1229693950845,0.9974010558282838,1.8454614017948836,4.025735534725465,2.856158817617465,11.275667128225752,14.197604846092817,1786.928137884474,1602.6909639450107
2022-03-04,-4.991656448745074,111.9176567926318,12.280318534279589,15.684403274223085,15.684403274223085,15.684403274223085,6.325586317534079,8.544086149400956,8.544086149400956,8.544086149400956,1.8138863672389405,1.5692076606138756,1.377596245641978,1.1603791840603754,-3.925673337772386,4.538369608389596,3.0148074292724907,0.8930429815373951,-2.922783889267534,2.954242733734156,3.9041634591887338,11.10179456034198,1.2440989732404324,1.0900231346961795,3.2507157427443416,1.9867597173746576,22.596943325797273,9.884736047794123,1177.030100185638,991.4379714583436
2022-03-07,-7.271644199031879,103.77940299477798,-1.890677572843492,7.272245074348392,7.272245074348392,7.272245074348392,6.508508554227199,9.103871649349896,9.103871649349896,9.103871649349896,-0.4143962166575179,0.5474737547205067,0.3665601953324161,0.1612104323951414,0.0886784145447706,4.246024283394565,2.917297045503959,0.8282322207379261,-30.41440619794992,1.1738347361448678,1.143907157212529,1.7720139935559986,-0.1619328187753339,0.4654115035920043,1.9087292217426528,1.2890545646146403,-4.628377908972106,3.7191285175066233,333.7116970066943,146.76390850615658
2022-03-08,6.088692313177901,110.09821152758296,3.662742283893029,13.80372201436362,13.80372201436362,13.80372201436362,5.998654222299736,8.520794036237623,8.520794036237623,8.520794036237623,0.4761598901906094,1.3501617365883931,1.155709641842086,0.9347159730104224,3.138080976951413,4.119132402826736,2.947249187953671,0.8115799406015424,0.9102118641172025,2.79293039116289,3.341272894087286,9.813601704472832,0.5681953957003637,1.7049421840864387,3.105958013699863,2.72597348126585,9.989782659484913,8.686147535993406,984.7563823830367,796.4522288403256
2022-03-09,3.687188307925071,114.1577399102626,8.38154860951929,17.999879546460775,17.999879546460775,17.999879546460775,5.64644862958226,8.22669358513904,8.22669358513904,8.22669358513904,1.341573324818926,1.9078219572388952,1.704534983508916,1.4739913001024232,3.6401466490511982,4.169936864288588,3.182698761755313,0.8755409285267072,2.0809944191073706,3.763861940361125,4.40591085244402,13.849809161415427,0.9035505145507104,2.0479734025585574,3.5744132398053896,2.398888768928751,26.493491547229247,11.987168577643663,1402.2687014477879,1212.6074773103358
2022-03-10,-0.4019061980089167,113.69893287805635,8.400762428098448,17.52563071692049,17.52563071692049,17.52563071692049,5.451729585032256,8.255211964152188,8.255211964152188,8.255211964152188,1.3930145583224418,1.843111557358472,1.6386495763126694,1.4072575764489488,4.579561932998557,4.040900507842829,3.3337913082113446,0.888775953632731,1.6583111640581212,3.765318287357504,4.057662383998182,13.071021481017429,0.9753355595136564,1.717869658812313,2.9282305136541136,2.4909256567776485,26.560690590074103,11.752038846334075,1352.7399587429263,1161.7209581745176
2022-03-11,-0.799737766135733,112.78963957213722,4.497290007548056,16.585733863188054,16.585733863188054,16.585733863188054,5.212871693438585,8.297854305228194,8.297854305228194,8.297854305228194,0.7080293697008464,1.7197021847709646,1.5144228154682011,1.2825827806314043,5.582971073823614,3.8335652515392695,3.250864691469176,0.8582643513765258,0.6610935666032277,3.722341277974176,3.865574569204665,12.400241290465576,0.7884188861636806,2.0771408773570674,3.3750017609804748,2.85314451571536,12.908557394810453,11.143588697820357,1256.6459879268616,1064.268504807385
2022-03-14,-2.007007105891989,110.52594349121446,4.949831750097935,14.245849900097548,14.245849900097548,14.245849900097548,5.22432997585106,8.410274875076123,8.410274875076123,8.410274875076123,0.793098449205749,1.4178386013848754,1.213459602160274,0.9831024795308212,5.23900701285041,3.631941869545887,3.190132708218034,0.8162204976025198,0.7908765901292928,3.283205732483608,3.19909224393022,10.12981431795591,1.0833594139277083,1.904288457336481,3.120465609382403,3.05225643921519,14.491291811782853,9.412674170856778,1020.5528803968419,826.8162083223103
2022-03-15,5.305401438521562,116.38978848713688,7.845561998807337,20.30705086414851,20.30705086414851,20.30705086414851,4.673196180075781,8.02686470774378,8.02686470774378,8.02686470774378,1.5062792100848288,2.2399868237837373,2.0239133196669346,1.7808588085706734,4.03799831036287,3.483165310144256,3.163110853555558,0.7897356836557283,1.7432246647134984,5.161991918464564,5.135981364328662,18.100629129254475,1.6163765178301237,2.8234461816315912,4.550183390308183,3.9937517022753855,24.618914296012044,14.342971505247416,1624.567839716707,1429.4712719990573
2022-03-16,-3.1084294092394327,112.77189407245116,4.937826069752353,16.567391113698683,16.567391113698683,16.567391113698683,4.64830329784102,8.254560794616756,8.254560794616756,8.254560794616756,0.8887979240855257,1.7244853283700234,1.5124927088189184,1.274494376477602,5.099139211211077,3.5641168295775256,3.3642007372840173,0.8119875878222166,0.8102156365053952,3.99394005951885,3.7111230843019456,12.95634498705535,1.1199693997803923,2.023301024121215,3.594714017705993,3.195322537735928,14.4493027493484,11.473043083994222,1248.496301636034,1052.0391313031541
2022-03-17,0.3953334446437972,113.21771908587782,0.2946406693227415,17.02822099631986,17.02822099631986,17.02822099631986,4.400039561611081,8.197711564572394,8.197711564572394,8.197711564572394,-0.1171312507251327,1.7915368525077433,1.5761735618760708,1.3352321272298822,6.022276881621518,3.598380545177468,3.5713068633771474,0.8400978228333335,-0.0855792829227743,4.081420013745665,3.618007841461762,13.029253919340944,0.2812821453762966,1.9421423040953223,3.2539767319695545,2.9008513919417784,-1.802514485561977,11.957227497632145,1292.1016235964728,1094.5847850781004
2022-03-18,7.173482414846033,121.33937225499304,6.219790422848181,25.42321984989801,25.42321984989801,25.42321984989801,4.251594370467165,7.787456204757016,7.787456204757016,7.787456204757016,1.271562608885684,2.9627523165076712,2.734042024592476,2.4790459236815985,5.901752944546229,3.657886552531549,3.901103816835378,0.8874233188606891,0.9160275735755292,6.307550433563342,5.4577456863864775,21.754512361740737,0.6103528425949903,2.676330220607355,4.176510081547645,4.199726220722133,18.90771178216716,18.971565163726197,2129.1232528479104,1930.5461560251854
2022-03-21,0.7390856977836258,122.23617420111012,-4.679416174203924,26.350204929508315,26.350204929508315,26.350204929508315,4.399022429744852,7.875619043519072,7.875619043519072,7.875619043519072,-1.249513402239119,3.046121290713572,2.8179917064218643,2.5645031306083714,3.9200302496184247,3.6933906379702295,4.166846224595926,0.9291135786137026,-1.40219261911352,6.495411181092097,5.326193468953132,21.73797709717995,-0.8805861857516974,2.332812634188265,3.855150242875317,3.9378936779134217,-3.274306263001703,19.918685503191274,2219.342914757484,2019.7049692583569
2022-03-22,-0.3748931475085482,121.77791916025356,1.019810263361833,25.8765266693646,25.8765266693646,25.8765266693646,3.893338271185858,8.02398059646726,8.02398059646726,8.02398059646726,0.0511102547952401,2.929619947691519,2.703764829094085,2.4536403648235234,1.9733427064782807,3.7606037552746137,4.431361921264212,0.9704998058344352,0.1008388002707827,6.250914785246654,4.895776267326919,20.28641588560144,-0.4399141107996234,2.166591414563646,3.191182133412279,3.8561777676130338,0.10547526145449378,19.70453537633794,2169.495652606155,1968.7962678052797
2022-03-23,0.7357861553074718,122.6739442296562,3.7114686775964274,26.802708725379667,26.802708725379667,26.802708725379667,3.981928274051648,8.091769793794914,8.091769793794914,8.091769793794914,0.7250377591625795,3.018399743993752,2.792508795266872,2.543167278981973,0.0714191546664672,3.769574839220799,4.566504048582746,1.005082441342181,40.4240062270025,6.479297245918485,4.948279488651733,20.4746628954668,-0.0450101261339748,2.221450589759085,3.596292308181644,3.7716149083180377,1.529160735117677,20.66542133627289,2259.6338318447097,2057.872416863393
2022-03-24,4.409452624386501,128.08319368292922,8.705120579553597,32.39401409306411,32.39401409306411,32.39401409306411,4.385174316114318,7.99721845869575,7.99721845869575,7.99721845869575,1.7963027205433435,3.7520921521234616,3.5220686520497355,3.267960890511944,0.0172597761591184,3.9105535931124753,4.8243017789972376,1.1030963668585538,456.3848616270406,7.673159286331808,5.838513784438345,23.6920344777539,0.3518187278812988,2.703677901117738,4.634891441591654,4.095278185190614,4.172203372182537,25.622465135825397,2816.6752436965803,2613.4597155897923
2022-03-25,2.1081758974448084,130.7834127008303,8.914742078284723,35.18511278783378,35.18511278783378,35.18511278783378,4.982562024017588,8.125029904702698,8.125029904702698,8.125029904702698,1.6222823086823734,4.0354556532267,3.807611302008253,3.5557101930909063,0.0486224431144656,3.973840683523996,4.941329547493791,1.190505936594979,166.2426177238217,8.251009658618718,6.260856596782145,24.267205028771347,0.340530860249338,3.0893027039454286,5.241727927569028,4.236118489947185,4.2813252880247274,28.25131521897904,3093.695569430103,2889.025165131982
2022-03-28,-1.040203279134433,129.42299935335234,11.133987390504249,33.77891281171314,33.77891281171314,33.77891281171314,5.475844751924601,8.437043066048282,8.437043066048282,8.437043066048282,1.8807632510408587,3.718458630830416,3.497653841591594,3.2533430774387866,0.336269045865572,4.004587791707016,5.032947335072924,1.2423091750541266,30.626570314598048,7.834213467015045,5.8633349659737535,22.094818426971027,1.1272060650057767,2.7753847743154942,4.844093102460465,4.20372789776248,5.454869151720815,27.272048346962375,2950.9856091637494,2744.8595652981094
2022-03-29,2.434377177923275,132.57364331259413,18.441355868431383,37.03559613407536,37.03559613407536,37.03559613407536,5.945796205441812,8.51824412359176,8.51824412359176,8.51824412359176,2.9605010601005897,4.064250251915763,3.844176701489148,3.600485109527445,0.612235614834799,4.197313938379071,5.240895701891045,1.3357255538201822,28.75124468886424,8.248197855449794,6.248099076975116,22.961162222730536,2.6814501902119847,2.866774889508931,5.100326094736669,4.480635215133726,9.323400079250852,30.357893329028098,3274.563559750829,3066.9811126311793
2022-03-30,1.695796339743416,134.8218223033536,14.451985313961355,39.35944075746258,39.35944075746258,39.35944075746258,6.378624131048673,8.68511596522735,8.68511596522735,8.68511596522735,2.1336208123166327,4.252668204382193,4.035475444880648,3.794788256353002,0.6807198588807583,4.350492405038151,5.469484860150434,1.406459754464488,19.99290166490432,8.489824387216835,6.40802070209074,23.433429904617217,1.8980042499666452,3.135885026072926,4.8114853048376895,4.63862890772975,7.208473908799841,32.66556976690813,3504.8572213615853,3295.817606990872
2022-03-31,4.345356363924724,140.68031093877167,25.699835906530065,45.4151050851469,45.4151050851469,45.4151050851469,7.005844752263592,8.751286938353575,8.751286938353575,8.751286938353575,3.547582957932327,4.911434899589644,4.694546600036569,4.454013353426981,0.9054241728223288,4.5416002401338735,5.6437617675315,1.4613704507955676,27.449913747693813,9.463927649450223,7.27942213626807,26.67246272967829,3.3040169092886105,3.605107702310015,5.632048688140441,5.196038605352337,13.164129607847718,38.3339040141263,4108.332434239221,3897.834888309794
2022-04-01,8.008504318281261,151.9466997152747,46.41315649399179,57.060680055324106,57.060680055324106,57.060680055324106,7.853794524209976,8.79265585796049,8.79265585796049,8.79265585796049,5.801467739453473,6.211746069856217,5.994546331922339,5.753485786018455,1.999086968210786,5.038192056140577,6.122940811573272,1.6107531180050887,22.792172771393027,10.84074304049523,8.608279018730112,31.406687924206,3.9980838794571065,4.315488591077749,6.336854088450292,5.660257439866878,24.133288057620614,49.116317366530005,5270.798292119252,5058.842050012759
2022-04-04,-0.3022351651415178,151.48746335646314,37.59302831046525,57.30367634180905,56.5859874495865,56.5859874495865,8.447609055387607,9.408856999964756,9.405779709595327,9.405779709595327,4.349136724903838,5.829776703210058,5.551094257236753,5.324195786507046,2.71611646805739,5.542100495404452,6.275317783245847,1.7192096835065678,13.526594758542648,9.8972466103263,8.320275009843765,29.12862414577576,2.7260654552031327,3.795304927396261,5.917142007126684,5.0431233516497125,19.459691378820974,49.72923098119978,5221.23697307686,5007.82126986409
2022-04-05,-2.981026957572164,146.97158123646471,28.744298329659024,56.16530068859718,51.91811695193377,51.91811695193377,9.015320629984927,10.102345704841284,10.102938467260492,10.102938467260492,3.093342679099832,5.315988386971655,4.70393585077097,4.491249284129452,2.734062439325553,5.983023305286684,6.237344670678434,1.6913797322384907,10.200014333754911,8.976056035191384,7.619199669642533,26.827101149329355,2.253189735831066,3.743559946874004,5.043736558283649,4.66089067506807,14.943301876802595,49.07989608621397,4752.357445427974,4537.481515868759
2022-04-06,-0.3115341065581201,146.51371463396535,28.86111674513541,56.41332149227849,51.44484020358764,51.44484020358764,9.312255885096492,10.454857827335806,10.490951798569997,10.490951798569997,3.0068647139654407,5.159588592625142,4.48285052062835,4.276637656809433,2.696869130691657,6.513632513101013,6.318133003698804,1.7018744151770022,10.382666815253438,8.28151804311085,7.443554718549638,26.36269698717507,2.2052895868951934,3.691570887920786,4.835599118274585,4.414565000187934,15.003968684363931,49.298146395544535,4702.936873210643,4486.599951753709
2022-04-07,1.8417803616359365,149.21217545719705,32.292448156787444,62.33156667816559,54.23412152916824,54.23412152916824,9.373469111756409,10.599524468141649,10.679686430064002,10.679686430064002,3.352912745434128,5.6466496825731465,4.662844477141619,4.458907141861863,3.024720644947005,7.187154648736268,6.532512788429451,1.756275966659765,10.390521222594366,8.327607293657193,7.623056930899726,27.11403617645857,2.2058883506696625,3.795839334184243,4.843888415009712,4.372147693072479,16.84069318284391,54.698398590464734,4979.771688802823,4761.97300958576
2022-04-08,3.62017807406856,154.6139219169392,39.88925770104756,62.800088258878375,59.81767137949945,59.81767137949945,9.331118831085112,10.61633643834198,10.76142053314093,10.76142053314093,4.181881421680933,5.680972309137808,5.144332869581624,4.940585415910724,3.7733558702041736,7.835157470635988,6.6501106531027965,1.7676817449494937,10.341360270665511,7.697498557845318,8.324723039938826,30.077652548274404,2.5668113525073686,3.76944132868536,5.121159958271621,4.591316129732787,20.90945887136335,55.11816244763953,5536.032937202748,5316.771734051828
2022-04-11,1.4398322516289142,156.84010303020764,34.75417823922004,69.04144989239421,62.11877775582379,62.11877775582379,9.265541990310478,10.891153928620144,11.063601810024338,11.063601810024338,3.656877472840672,6.109845187132748,5.2099212511679065,5.010416155666414,4.735479008893923,7.979984866485408,6.596806307198937,1.7463803873352075,7.155126591077389,8.338770752883532,8.737636289488114,31.74179557375322,2.1269832950350325,4.1093147658777,5.2390591415535255,4.508062025527589,18.155934069334982,60.813708372547836,5764.0494184505515,5543.324924880612
2022-04-12,4.025667500081775,163.1539640849895,44.676087447968186,76.68809969034962,68.6451407034698,68.6451407034698,9.35109350196133,10.95578018543248,11.173383552905111,11.173383552905111,4.68407888399941,6.77091923867062,5.74095671792018,5.5421015101546525,6.5983469372731935,8.098259102741235,6.663343404506574,1.7206191831272355,6.638217121839049,9.160080196382111,9.626685505442518,35.98938479201731,2.850758156981239,4.230057995064504,5.329663302746296,4.705042944655491,23.47058741902855,67.79354257257171,6414.5911369949445,6192.402586209258
2022-04-13,-0.5493903751677909,162.25761190960185,43.31468008689199,75.73046495304865,67.71862053225676,67.71862053225676,9.373405158918269,11.412866134942826,11.700125883452383,11.700125883452383,4.527303582186238,6.415028006334926,5.401518057743206,5.210363383564824,8.472528363168797,8.305786099622525,6.827678941133935,1.7392262617360714,5.008687954085777,8.814801514276539,9.256211632417616,35.0511654679064,2.652780518507937,3.8969896332028098,4.939063512221458,4.356794457516098,22.739157316438913,66.90994377995517,6319.844123733673,6096.190748623932
2022-04-14,-0.2829913623375701,161.79843688316245,33.343723373766295,67.32726396265352,67.24399132311875,67.24399132311875,9.111201629712893,11.777117180171118,12.145328994481057,12.145328994481057,3.563228579450389,5.502317831425659,5.162713821523671,4.977359462694719,7.944348016731226,8.117708117929366,6.853454136281547,1.702288327402909,4.08659011057349,7.982726272224521,9.14908841876047,35.512003005065964,2.1186407430625533,3.251107722988184,4.646213772926831,4.177831461689664,17.396292448062574,59.221861481386654,6270.285786675954,6045.166819822082
2022-04-18,1.943031860036504,164.94223206084337,34.9373318813715,76.15998686434492,70.49359535852363,70.49359535852363,8.99317671760524,11.955024166602817,12.34346723446425,12.34346723446425,3.787193737787749,6.158494527186296,5.341408721510283,5.157841720418958,3.732034683469657,7.955014952724376,6.844928989496859,1.6598046624410874,9.126094861494892,9.255161849468154,9.6321676442534,38.35731500049563,2.2880807259532743,3.5659446613754398,4.699438914159678,4.178965986859566,18.250216013694057,67.28564239539101,6593.150353984376,6366.565027654411
2022-04-19,-2.18931617474718,161.3311250953463,32.47978468333223,69.93465178268026,66.76095149843148,66.76095149843148,8.947547161769604,12.46671985304075,12.950596566933791,12.950596566933791,3.5318456308023425,5.405624087536588,4.80116084184597,4.625066673000997,1.2608354256579457,7.641190449148956,6.82476569258817,1.6048508605928795,25.063822531162813,8.81935891778137,9.110627370436143,37.32270334146734,2.2270959278725777,3.1926058910617745,4.27666979923026,3.8569387427470434,16.93335716408176,61.58790431435654,6217.789711570737,5989.73725772066
2022-04-20,-1.4016539691711905,159.06982097693884,29.66879150730364,63.06132871941281,64.42354000272607,64.42354000272607,8.537175409326847,12.824245664384629,13.403204726216224,13.403204726216224,3.3723521883141667,4.7182395075492805,4.463075814725627,4.291832925868355,-0.1449028548461129,7.056514575668918,6.864000787791445,1.5458134508098391,-198.6873357618848,8.574752010978637,8.714963867689082,37.21297374271949,2.271058299919053,2.853569215024132,3.837154977932374,3.635946100462819,33.323614317503655,55.297971022428335,5981.951885339185,5752.431535612914
2022-04-22,-2.2708721606547244,155.45754869637022,21.372323898486165,64.52338977828781,60.68969160724118,60.68969160724118,7.94698468784272,13.242701855622265,13.91056055747269,13.91056055747269,2.578826481973638,4.678856923288389,4.030369535163739,3.8643165473517778,0.6696131264529621,5.777485543793933,6.497526362997706,1.402818898045786,30.605574704616306,10.724510998868578,8.628622087194145,38.31913686083391,2.169191380483897,2.971606853630636,3.7047563057825577,3.4563463513928063,282.27690623335496,56.625721853496394,5606.469948788826,5375.480934518069
2022-04-25,2.0226929936148386,158.6019776418971,21.27071343879237,69.42774383299184,63.93995074084216,63.93995074084216,7.235359343181445,13.079557066190873,13.858343684651892,13.858343684651892,2.8184203628215885,5.111476160963409,4.27857648767127,4.1108375045103065,1.0263477578745626,5.025617749346528,6.536916488913348,1.337944572899413,19.868786138709822,13.303010191829312,9.070634992474233,42.57979001761198,2.4153690344341787,3.0742035828913643,3.66785361506882,3.512284603199415,2039.228410515402,61.17560410936426,5929.398344721921,5696.939896926055
2022-04-26,-3.6991028544462456,152.73512735973748,18.012353386076356,53.841086590652765,57.87564334340989,57.87564334340989,6.86476780832441,13.54315365477211,14.52172334533074,14.52172334533074,2.495921862304057,3.78493593151602,3.66407590925022,3.502987142406804,1.505411257677148,4.012591375080847,6.28586838664795,1.2064685699934754,11.381557009793909,12.774779214331703,8.464812401011367,42.16389173284258,2.557963770697116,2.5317598016525205,3.316805393049867,3.289973179962708,1713.3924052438003,56.4110580382186,5320.869667042287,5086.941016428231
2022-04-27,1.7651924002828778,155.43119622045393,17.241400580629886,55.88044493615708,60.662452201605454,60.662452201605454,5.85106185454299,13.364997988588136,14.423500578157322,14.423500578157322,2.7965814844850243,3.987288920890201,3.880786196111365,3.7175805847118433,2.097533660940301,2.993886207435,6.45685047129634,1.1672734382670074,7.801052994618545,17.799643912743555,8.669013196472436,45.93655946848703,2.921295895690728,2.5896097372736486,3.492671189359874,3.3114772936197387,1636.2971246991535,62.603362023755004,5597.452194331723,5362.052571293771
