,ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES II - BDR NIVEL I,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-02-14,0.6611048456962365,122.48754350560262,16.489404468538645,23.35672857469997,23.35672857469997,23.35672857469997,4.390844524026082,7.60276020973783,7.60276020973783,7.60276020973783,3.5866628031604035,2.79024362362766,2.590454547665574,2.3676681981568386,5.276270647292915,5.282859131113098,2.0157695312301795,0.7326305308320346,2.9847746223679663,4.015543983040368,9.770266121696489,24.570111139601693,3.134448258857991,3.671293288014256,6.09123671745266,5.274312993881453,1574.8478728784894,2121.3553197191072,1969.4604760126235,1800.0813566808474
2022-02-15,1.494661913021278,124.31831816657623,14.355743837725562,25.20049461385505,25.20049461385505,25.20049461385505,4.014682533569228,7.619830627244529,7.619830627244529,7.619830627244529,3.389897318810032,3.024499954458996,2.823868010319646,2.599812717868096,4.989162166942583,5.356418069259932,2.234749616403393,0.7663688623551097,2.727784966901521,4.302535217955926,9.628548896211385,25.84934428550909,2.660116147528558,3.824302307910543,6.14555461275934,5.382941883097453,1360.9361556419794,2304.617738508634,2151.7395952329707,1981.0132572711157
2022-02-16,1.377229458354523,126.03046666649722,12.408536924811258,26.924792707682627,26.924792707682627,26.924792707682627,3.921592679472924,7.680143925484262,7.680143925484262,7.680143925484262,2.9724397098710327,3.2238109926737626,3.0234739323223083,2.7994231070576574,4.411522796856383,5.395819583848732,2.457898032243921,0.7902886159230637,2.642329722224565,4.588613838462041,9.447387422327688,27.20521583803533,2.407219238445561,4.400293026898296,6.26604578213828,5.577954304043254,1165.6697806404864,2475.9332412292783,2322.071495518519,2149.9972370529144
2022-02-17,-2.61777188895268,122.73127653858576,11.694418635848551,23.602191164069435,23.602191164069435,23.602191164069435,3.942373146465904,7.918828574952627,7.918828574952627,7.918828574952627,2.774248397714789,2.705651016911054,2.5101099092600783,2.291109233233375,4.448831428104255,5.234134934435042,2.484836548440206,0.7714087225093886,2.458425894873116,4.093434130940589,7.999371261742679,23.51918086361208,2.652071522799994,3.667820979396154,6.01657542792187,5.033438219256436,1093.7122384776847,2142.5586586564887,1987.7130075720454,1814.2901264466252
2022-02-18,-0.5523719837806862,122.05334335165024,13.29770799037612,22.91944728874009,22.91944728874009,22.91944728874009,3.631775210689189,7.966882569162682,7.966882569162682,7.966882569162682,3.4514675561871297,2.602234567099077,2.406637533859891,2.187264140683255,5.344042159988848,5.187155787177876,2.5256580671904048,0.7628874470824492,2.345594203000182,3.9967369525975855,7.591446707641595,22.84173979163761,3.079445546256669,4.161463252627879,6.216257833424764,4.898329606165219,1253.4954311058414,2073.1697213494235,1917.339861880103,1742.5676556564017
2022-02-21,-1.5323764702366516,120.1830266369924,7.290509386154549,21.03585860114249,21.03585860114249,21.03585860114249,2.9245760428936927,8.047377058524548,8.047377058524548,8.047377058524548,2.2301687107238903,2.340757948261258,2.1458939947051534,1.9270373004528203,10.615868765605155,5.017657611292771,2.5302765489754693,0.7582433978900132,0.6143913538311719,3.754134552744702,6.824873790972826,20.45200235931966,2.047194558877832,4.220237879423494,5.988943524821626,3.941053699134895,652.2297982994203,1883.6961812396637,1726.881810301585,1550.7595762585104
2022-02-22,2.990494008065548,123.77709284728348,8.284615686428392,24.655428700220355,24.655428700220355,24.655428700220355,2.502649207229614,7.8484294942703325,7.8484294942703325,7.8484294942703325,3.001198187151107,2.8598567392965504,2.6587984439031533,2.432672994224589,14.53753846622488,5.011675880372525,2.638474502546676,0.7905236720232192,0.5166587370525542,4.478618433803111,7.908885269237283,24.15191746114644,2.4008756007684564,5.168232861610881,7.017854301196183,4.829764737852962,751.0946263812673,2244.5383982082826,2086.739212644957,1909.2662477787187
2022-02-23,-0.9451117512425222,122.60726099743742,6.030917208981689,23.47729559501281,23.47729559501281,23.47729559501281,2.263315980785203,7.921171146390911,7.921171146390911,7.921171146390911,2.3203960542265487,2.683454420896376,2.482998831081063,2.2572438313833336,19.62092622200749,4.884405858576977,2.677515517732102,0.7814146410960469,0.2676626685131353,4.3518295462966,7.345712309425195,22.88159674413476,2.259720646585776,4.036074028558987,6.955569469029496,4.846905791200715,525.1789471281875,2125.6101731459503,1966.8258697281676,1788.0014707522535
2022-02-24,-2.7386941995408254,119.24942305228473,3.1898104484739487,20.09563006280232,20.09563006280232,20.09563006280232,2.117291669556592,8.076581778240971,8.076581778240971,8.076581778240971,1.1359909145389675,2.2117383725131847,2.013919878302503,1.7908347395616868,22.77370069038379,4.898036651926817,2.752559652225005,0.7768695499887588,0.1056141086925296,3.647029842181595,5.909259252124524,18.618084883870303,1.0820779703804146,3.4018370162135216,5.980593837571465,3.8127280687383047,240.5224100045331,1786.3285837676328,1626.558859193527,1446.3823225384835
2022-02-25,1.5189006016969042,121.06070325654596,3.078808265501756,21.919763310437908,21.919763310437908,21.919763310437908,1.7967492338799882,7.917536917963211,7.917536917963211,7.917536917963211,1.2738355289241852,2.485150080299391,2.2821128848045102,2.0528378210220244,27.71704303588413,5.05982029702152,2.88774032721806,0.8193976962822579,0.0825760167749665,3.888728522440248,6.257042174497024,19.835812705207093,0.6077670665196251,3.2509776198551306,6.500952596108228,3.5521417740353805,228.87630106836392,1967.6267507449668,1806.8713016399236,1625.3419234533033
2022-03-02,4.022661080903145,125.93056505071468,4.25257978367419,26.824182179056123,26.824182179056123,26.824182179056123,1.7573228037729764,7.674064900191324,7.674064900191324,7.674064900191324,1.9672397805157853,3.201632238107753,2.990868478370343,2.752555503131988,25.188147810135327,5.38016482718319,3.161775000071858,0.9044287296100928,0.1372500809844644,4.566687893583957,7.259251151783048,23.355394273598648,0.6508245275727157,3.784663998678497,7.025710772295184,4.229701759822618,345.7075326789735,2456.95335817837,2295.2118810950483,2112.328957241366
2022-03-03,1.2016481081865704,127.44380730327524,7.413212067024211,28.348162564933823,28.348162564933823,28.348162564933823,1.9950197662174056,7.672207022903186,7.672207022903186,7.672207022903186,3.3143772429471565,3.3995902194715084,3.1874898315441578,2.947354009622935,21.427961595554564,5.546870106374469,3.33996759768798,0.9545437982529612,0.3085803604274006,4.702176084283714,7.321951832087857,23.68954695740259,1.1193202957885993,5.293174567779951,7.122193480731986,4.773800852880678,661.2248112380726,2608.2359956822293,2445.508187100558,2261.2710131610947
2022-03-04,-1.4941782638330348,125.53956963594844,5.997645252305423,26.43041221785949,26.43041221785949,26.43041221785949,2.011048527431753,7.819927700889933,7.819927700889933,7.819927700889933,2.581350690141534,3.0887055873256424,2.8793501432155644,2.642017861094627,17.749251523484933,5.398924195046911,3.4187792503799086,0.975649183375334,0.2924755163520728,4.473753197790811,6.586067217703712,21.17604258811925,0.9055064052497136,5.011396014956803,6.909537018601102,4.518176498683335,519.1221504194071,2415.34543822213,2251.6309945492785,2066.0388658219845
2022-03-07,-3.20735709624006,121.51306734064065,1.949232763150132,22.37533741978445,22.37533741978445,22.37533741978445,1.9416190766666088,8.032116541531986,8.032116541531986,8.032116541531986,0.5885855927006892,2.5008630086395547,2.29580948186614,2.063059138250134,15.944483275596976,5.06501632190789,3.3740296030717856,0.9238798329364556,0.0716742584432227,3.965875302891969,5.465337144260577,17.93602462111256,0.6777005118519867,5.035457151788439,6.116354190757327,4.547852838911032,114.28090150387808,2008.7223139799216,1844.0209315503,1657.0731430497624
2022-03-08,1.3455223125432347,123.14805277436464,2.906392103808937,24.02192488981771,24.02192488981771,24.02192488981771,1.806998279489966,7.903002725279384,7.903002725279384,7.903002725279384,1.1621307997538946,2.748658162428354,2.539005413107092,2.300736289220318,13.986638793067218,4.913555857721363,3.4193457802174105,0.9074995801016582,0.1501410300763955,4.420963875763586,5.86830580731985,20.03607005726716,1.0121562508827808,5.502821941927492,6.654491818750329,5.354530531194089,209.99683556975856,2172.2652948532705,2006.5766699284457,1818.272516385735
2022-03-09,4.694534355378166,128.92928041983643,7.009666027525882,29.844176761971514,29.844176761971514,29.844176761971514,1.938074409097044,7.640169246364106,7.640169246364106,7.640169246364106,3.2007245182627657,3.604548928784676,3.385655918852649,3.137413742505953,11.770892408318227,4.980834629529718,3.71604159793295,0.9904124710952588,0.5269984691246382,5.529066094554436,6.960897381874611,24.20241332594105,1.811325952135432,5.9260257464995965,7.480858632331265,5.249119031367916,620.324227941453,2753.9363872715367,2586.6984229988616,2397.0371988614097
2022-03-10,1.1084468977006878,130.35839302887794,6.485595442398449,31.2834305111346,31.2834305111346,31.2834305111346,2.208692645949789,7.669427577022439,7.669427577022439,7.669427577022439,2.5712820227392585,3.7777364846093744,3.5576578705025748,3.3085923455334094,10.448441378316703,4.849546741729225,3.957812497672913,1.0217187128938088,0.543542475729719,5.974388518514594,6.894010112325011,24.835611852590795,1.9633452029472729,5.484534829217617,6.973073690351808,5.658866095506556,567.9171694287098,2897.307637378694,2728.5199381643374,2537.5009375959285
2022-03-11,-4.173552114884583,124.91781755969166,1.9527165883360345,25.80424812054412,25.80424812054412,25.80424812054412,2.3014636351047244,7.993563965605432,7.993563965605432,7.993563965605432,0.4980712372509518,2.9384080162532533,2.725314294144726,2.484648823839821,9.807864004123225,4.600606611953441,3.854630160412925,0.986268151667612,0.11687487099564,5.105490300765983,5.651637960071112,20.13772752557,1.258590013147045,4.816513024149687,6.544897231786113,5.207722750311641,114.62928402246833,2348.8352434968147,2178.4974136624683,1986.1199305429914
2022-03-14,-4.776441761667927,118.9511907540064,-2.245094143293292,19.79528147536212,19.79528147536212,19.79528147536212,2.576479829013073,8.314654244970448,8.314654244970448,8.314654244970448,-1.1843748423885525,2.1015719266949464,1.8948425172054748,1.6618362293111548,7.667156670517492,4.365526686657809,3.752436586291014,0.9357668632662308,-0.3979986352879212,4.002688609099447,4.198594704249358,14.76606428470688,0.3647607248754793,3.7976648615601913,5.374585705635341,4.75821462384704,-305.1517891404643,1747.3843941404857,1575.496037923299,1381.7593658487676
2022-03-15,-3.0243159212851256,115.35373095347474,-5.824112679508162,16.172293704754402,16.172293704754402,16.172293704754402,3.0897752341205846,8.48426933676356,8.48426933676356,8.48426933676356,-2.1459607658181983,1.631880539465304,1.427456007943383,1.1975050717180695,6.408412922590281,4.218559878861751,3.661430251200549,0.8979948639579739,-1.0346612348037414,3.2820001184817573,3.30770229305936,11.314046403133938,-0.5125831963835826,3.107452039943013,5.158457148798384,4.113899719555408,-20.433158077088123,1384.5314022246655,1211.0921237772964,1015.9955560596466
2022-03-16,3.2662725083622224,119.1214981549782,-4.180252828577304,19.9667973963666,19.9667973963666,19.9667973963666,3.092206289415952,8.141970393208279,8.141970393208279,8.141970393208279,-1.6126597354636794,2.165848610777651,1.95092447305856,1.7096350052207048,6.443880813054042,4.3172859664338885,3.85293594952488,0.917639749260496,-0.7738623232426373,4.084574290937916,4.122666326956985,15.169131030905204,-0.3142767118431537,3.6603510321931583,5.611505246564732,4.657072889076913,-12.972581180213426,1763.4275265122915,1588.436929902826,1391.979759569946
2022-03-17,4.137750704101539,124.05044878362212,-1.5710628828461308,24.93072440032283,24.93072440032283,24.93072440032283,2.966162060564282,7.796549167577169,7.796549167577169,7.796549167577169,-0.8027496949399541,2.897308192719705,2.670863633691257,2.4175248369069453,6.30156856146913,4.356642955250955,4.078186001967361,0.9476002705817536,-0.3778560315632467,5.184956860175414,5.1060740314252975,19.890614048909608,0.0883997561347719,4.477634190813099,6.210485096025327,5.199631534563928,-6.1942712598150695,2258.9005778163328,2082.35196399677,1884.8351254783975
2022-03-18,3.189325890428041,128.00682186387036,4.298452256076719,28.91517233872164,28.91517233872164,28.91517233872164,2.9576819813078083,7.595217792425945,7.595217792425945,7.595217792425945,1.1782302103090052,3.4974976524912496,3.2629985991997312,3.001548431146948,5.33070776074014,4.381403829050751,4.348158211239246,0.9891175186558714,0.653727500976269,6.062955489981568,5.69969716217833,23.048236047881627,0.9871068175085568,4.566161744844591,6.482200506542942,5.988395547110154,9.065605677254489,2656.4256399169517,2478.3185017302735,2279.7414049075483
2022-03-21,0.4521003260737677,128.58554112291358,5.351920391433523,29.49799825322356,29.49799825322356,29.49799825322356,3.084439381630834,7.605201983508159,7.605201983508159,7.605201983508159,1.4701858334214148,3.5683318113807245,3.332090656664004,3.069588824454891,3.837028689245937,4.343400050831942,4.514703014722911,1.0181735372797067,1.1818256912256584,6.248073825143027,5.613043070308224,22.928157294944167,0.9108447422712834,4.030950814088904,5.9953521865718535,5.654927944006408,11.796785108548622,2713.7884169727945,2534.1222471290084,2334.4843016298814
2022-03-22,1.3491271150704476,130.32032352426288,8.434882338160566,31.245090861131253,31.245090861131253,31.245090861131253,3.242370756960664,7.574259776411472,7.574259776411472,7.574259776411472,2.348300720852904,3.812356409664572,3.573091168870675,3.3081155927412245,2.926493625424844,4.368997329217748,4.714405719121688,1.0539122361374091,2.6017694074894,6.609245927883622,5.740600688663309,23.77477555593403,1.365239755211715,4.2514085516192965,5.612046629625185,5.990242176909836,19.80758738098952,2887.5777807066825,2706.3520717828205,2505.652686981945
2022-03-23,1.6992320498066429,132.53476822899884,7.075360375865834,33.47524950884143,33.47524950884143,33.47524950884143,3.423056097690416,7.553835698020436,7.553835698020436,7.553835698020436,1.826128428176076,4.11668163045404,3.8747042260369895,3.6076062601199,2.14243873344631,4.341637479621017,4.817106997153939,1.0846084609736766,2.9176750558363547,7.162444308966843,6.076028437649736,25.12544013130014,1.3560975897567134,4.550118876684805,6.490760270637774,6.095753616470928,16.261497215672062,3109.6736657508704,2926.8879101908856,2725.1264952095694
2022-03-24,3.033436438776649,136.55512618250546,11.37605152549616,37.52413636419067,37.52413636419067,37.52413636419067,3.8527490624877374,7.514393742098631,7.514393742098631,7.514393742098631,2.737793541431582,4.6758825920935605,4.431079319353469,4.1606442914838295,2.0768005982614417,4.432525989502618,5.019703969866909,1.173470377714224,5.078981347013101,7.926952480826514,6.633234730169793,26.642955817874427,2.3208360903180094,4.851938345603877,7.536755926869977,6.190730353975586,27.440158354228554,3513.6422888815773,3329.687470809237,3126.471942702448
2022-03-25,2.8611660050383847,140.46219503097657,17.78857409598631,41.45893020256552,41.45893020256552,41.45893020256552,4.430603439368549,7.563039513711403,7.563039513711403,7.563039513711403,3.8272335751165008,5.16485669623738,4.9200818059421145,4.64946256095858,2.374979986015858,4.456111292254415,5.106740647303305,1.2542910355573291,7.139830373738877,8.765942480879593,7.286599355438681,28.03501585294104,4.119893466475441,5.430517209696596,8.434813824909414,6.496067895503663,44.112639366100126,3906.2015276300235,3721.077310903277,3516.406906605155
2022-03-28,-1.2885671317410363,138.65224535328542,14.53117454593033,39.63613692306277,39.63613692306277,39.63613692306277,4.760016866585713,7.8498203829469135,7.8498203829469135,7.8498203829469135,2.87729121915375,4.742786191625979,4.505463625616095,4.242876669724172,2.458809097145555,4.444838783388525,5.165455433931832,1.2989845968914582,5.5701578252457775,8.376011264598096,6.8468464504912925,25.63988814342633,3.2608956397062445,4.833043585336685,7.738434391473766,6.313674889582369,35.62931782024763,3723.0019718984777,3536.7080202987127,3330.5819764330727
2022-03-29,1.3565871204038515,140.53318385589884,11.59577009703991,41.53042277199053,41.53042277199053,41.53042277199053,5.041457198640479,7.955548577704851,7.955548577704851,7.955548577704851,2.1336986062009777,4.916707136038571,4.681067794594148,4.420139908739246,2.259175560439369,4.587819822212082,5.323329693226447,1.382229855927556,4.761449435947794,8.525858464128405,6.99570839709764,25.44051382874338,2.4148328305441398,4.665295473474769,7.747182913473389,6.380931036515466,27.98364954063783,3911.510246310295,3724.0462235423456,3516.463776422696
2022-03-30,-0.1951304407582843,140.25896083482917,10.055532554091068,41.25425383422847,41.25425383422847,41.25425383422847,5.395589634132944,8.154955294027797,8.154955294027797,8.154955294027797,1.7075265290372248,4.761488958976512,4.530176311013855,4.273841840947781,2.046501201615072,4.666119776611683,5.447251724197047,1.4343638569042287,4.501884696089789,8.32163155950033,6.782022781557317,24.29856899901077,1.833984632932279,4.587288889502774,6.900085621087014,6.191749301138908,23.96743546796046,3882.9729593460406,3694.338529038175,3485.298914667461
2022-03-31,-0.4916683591742909,139.56935190349765,11.175585760118585,40.55975136213783,40.55975136213783,40.55975136213783,5.684285910062881,8.347430343538283,8.347430343538283,8.347430343538283,1.817214240464585,4.567396287632026,4.340014726499286,4.087844253351975,1.9300208584573983,4.707799826139118,5.433632931525388,1.4571176810352164,5.352048532208372,8.09847992063226,6.667357010664473,23.418146388729586,2.045600553172748,4.267404182987576,6.974673161051172,6.121358675266059,26.871829841785164,3812.6022362343683,3622.797061938314,3412.2995160088876
2022-04-01,4.087583563118158,145.27436579105554,19.55452114775792,46.30524865517632,46.30524865517632,46.30524865517632,5.939838510593342,8.275689942929418,8.275689942929418,8.275689942929418,3.1490587134494628,5.3001398519783365,5.069372077779225,4.813252958324314,2.1454010392916207,4.971212534792988,5.631922788976365,1.5505149673005412,8.71860313092918,8.823262687352202,7.449063684459684,25.69016742181428,3.101010841556645,4.7412454736534775,7.654634180047776,6.442796315920094,48.659830413622956,4386.231406913653,4195.255152104474,3983.2989099979795
2022-04-04,0.310753155126009,145.72581046634056,18.333832475080648,53.67750861800612,46.75989683148723,46.75989683148723,6.185068350008162,8.36192482000102,8.490548766270702,8.490548766270702,2.826259946667977,6.12602585183494,4.992171917208906,4.740815133227431,2.3861638662638587,5.320724415338229,5.601527469403563,1.604246898413313,7.325821663875151,9.627517537040143,7.566914443281757,25.09097703124948,2.5873589886241786,5.198456905546443,7.840629757764974,6.0952466656995785,45.474905195222476,5122.536761842647,4238.627911266933,4025.212208054164
2022-04-05,-3.14086348932453,141.148761690881,9.477661886620242,48.98809325150121,42.15036881493671,42.15036881493671,6.395524214124311,8.513978531936928,8.89618819808078,8.89618819808078,1.347948868432697,5.464747748245549,4.244045368265471,4.002508291064731,2.378909854564913,5.509698647511124,5.420644898169564,1.5539345784762628,3.6238614132099904,8.444517202774898,6.965190863181615,22.914135199054297,1.4351267319537464,4.744266475729441,6.807783829141012,5.815768604961955,22.426668381033085,4652.674501101327,3775.582631728268,3560.706702169053
2022-04-06,-2.214645786631564,138.02281658721128,5.879501411647089,42.49714946525703,39.002241661295486,39.002241661295486,6.570386954923264,8.489847273547994,9.165898365174804,9.165898365174804,0.763893866412919,4.71464230942408,3.773418470493227,3.537394773919314,2.3060394860525224,5.700889425045625,5.342133246667678,1.5397346805993075,2.1764927813170254,7.021113754736211,6.474336859977961,21.0577844246678,0.5174731854204409,4.020923474892697,6.322947989540855,5.347280913186586,13.056872573978856,4002.6593156418044,3458.677018981428,3242.3400975244936
2022-04-07,0.2135076054502471,138.3175057978816,10.726803029349233,45.56738771441371,39.299022018988666,39.299022018988666,6.596965956184679,8.281627954057225,9.212244524020877,9.212244524020877,1.4950477222118412,5.202796207308196,3.7843782030475386,3.547955169932043,2.415356814670138,5.899553650098828,5.3655876006882846,1.560956587644755,4.083363114882019,7.303539397253328,6.49744631387186,20.938846630574226,1.2035197621545144,4.259332303126675,6.298954928245535,5.244477125811636,25.65750922810484,4308.762250970646,3486.261737784865,3268.463058567802
2022-04-08,-0.3655088481945068,137.8119430755884,15.855875172016088,38.60022880642519,38.78987176806085,38.78987176806085,6.497198787851252,8.025517134739953,9.298371991192306,9.298371991192306,2.3068787709260405,4.499554766626064,3.692316224077685,3.456510210553371,2.796889868946851,6.066587903285308,5.282119883809867,1.544295107240953,5.358898868557944,5.952481766348851,6.499763450242945,20.812031054414888,2.233364215859303,3.67086138505435,6.311845070259946,5.232922860794562,38.991156993993236,3611.1253878258303,3433.252976058888,3213.9917729079684
2022-04-11,-1.7801825217684253,135.35863895204733,17.34222884099094,30.316415214044607,36.31915872886103,36.31915872886103,6.078946690645559,7.93175916884412,9.482598792391627,9.482598792391627,2.7095158450957664,3.5071954584831406,3.357821611422631,3.125053676806397,3.4759997587218896,5.7899254440819465,5.098915114964908,1.5009975457162077,4.738493533685667,4.804592045858887,6.244637229612302,19.74262403454067,2.603135011418863,3.006516058425832,6.482660106973484,4.939909033360646,42.84846073440081,2781.8229734752103,3184.087515754275,2963.363022184336
2022-04-12,0.2360659619588645,135.6781746251839,13.898982741692286,30.67243956832532,36.64096186224855,36.64096186224855,5.0417226164051545,7.762768356164311,9.476766058667168,9.476766058667168,2.583274785127258,3.6282214563057744,3.391635113682301,3.1571790245373337,4.645803585664559,5.5573935629857125,4.997505493455471,1.4656848345530002,2.8034234914178406,5.068030973684573,6.431555217061731,20.41356116644011,2.4395281736214613,3.2032035091410687,6.559316147953584,5.130624764182293,33.881665324931085,2816.504271016686,3214.173252872819,2991.984702087132
2022-04-13,0.4736699618307138,136.32084138314363,9.891453614105366,28.47435869979932,37.28818905414658,37.28818905414658,4.109846672830461,7.562115918117712,9.453182150882872,9.453182150882872,2.193031759566768,3.43260403781558,3.4663470179897256,3.229756448232374,5.282522585788476,5.548446752296642,4.998622505163731,1.468474474376522,1.7061970174466785,4.678381318918806,6.555407959968207,20.79128819797297,1.886558990265222,3.0124083545166167,6.7695075683808215,5.126009875589495,43.737694301908945,2595.774963496033,3276.8009759226543,3053.147600812914
2022-04-14,-1.303641459009408,134.54370637760252,5.106668862292239,28.3568066747486,35.49844330331351,35.49844330331351,3.561961298124324,7.505216436713084,9.576470061458227,9.576470061458227,1.18705375347015,3.4417374626244355,3.232643097955905,2.9975679967869544,5.257591359296921,5.297860608540468,4.903884367940679,1.4351191237375596,0.8042160829363723,4.875738809303327,6.312813990749625,20.002604455339327,1.371732009807648,3.015362257049097,6.472346982913324,5.007191708713775,422.8239528653886,2583.0984575340094,3095.7309846954304,2870.612017841558
2022-04-18,0.3926781197784779,135.07203007408637,5.044493256805927,28.457636534829884,36.03051604280608,36.03051604280608,3.19617992735865,7.274255136511284,9.541107289142246,9.541107289142246,1.3034510002102553,3.563608931281004,3.2981941477523447,3.060710887724635,4.314031323486995,5.1604806148210445,4.811790231958139,1.4033156397982105,0.9657008980176294,5.0232919194460095,6.539857871426836,20.80969536192565,1.8854454627931656,3.159071892701787,6.8681649673418095,5.09889233803605,416.60639231675736,2592.2600572888327,3146.8424224126193,2920.257096082655
2022-04-19,0.567836855854309,135.83901884279766,4.234715790516986,24.95320296354646,36.80294744810595,36.80294744810595,2.796798779315718,7.026163477779625,9.495424230173896,9.495424230173896,1.2000457386139889,3.1893582296942866,3.393202060735287,3.153031165447229,4.317391861179042,4.934754758508723,4.734667742076092,1.3662105115962562,0.7773874980072021,4.541046801240805,6.80510118567556,21.914169355863343,2.208879006560785,2.926973332079082,7.008564527909327,5.212258330221781,335.62864568786324,2240.8952311033877,3221.989306538184,2993.936852688106
2022-04-20,-0.401793585169552,135.29322637893003,2.081309068398576,20.67013663717227,36.25328198093658,36.25328198093658,2.528480846789,6.905576983478761,9.534121995042334,9.534121995042334,0.4757321916390228,2.62348396221196,3.3195779168820905,3.0788422205635206,4.323325177719681,4.729168058422636,4.67788900522482,1.3273539500975964,0.2782302244946277,3.830836680398962,6.765714363092564,22.114717278071403,1.7856297923009787,2.5539950643678253,6.371774439454966,5.119386968857932,120.28797347602232,1811.6670465976574,3164.926083160235,2935.405733433964
2022-04-22,-7.893568899056969,124.61376233895209,-8.744720302622534,13.407618098872565,25.498035290544983,25.498035290544983,3.545489556253327,7.3495719619774995,10.282988834200884,10.282988834200884,-2.714194890036593,1.4755873725589073,2.0298615030844926,1.805229328533748,4.40372550736612,4.39021441038587,4.360359368763496,1.2346215131824054,-2.185229215618509,2.4702519209884777,4.787000658872575,15.035501026250085,-0.641358510851599,1.840128566649031,4.905654144795926,4.063225410278572,-21.557021513837288,1084.4935580806991,2087.304317119206,1856.315302848449
2022-04-25,-0.8430612359847434,123.5631920139702,-12.0309973892118,14.69924594219064,24.44001000308792,24.44001000308792,4.402883358879908,7.207609172357113,10.301547082189591,10.301547082189591,-2.9320392276152205,1.6825754503317405,1.921463111466725,1.69580919177755,4.69489373995652,4.416038729708858,4.277057680083936,1.2087257146426578,-2.7496738878204536,2.74620468507383,4.627957860291593,14.45278942929654,-1.2512045485143624,1.9561884711535469,4.2047660503660165,3.926525761096762,-10.987884719639263,1212.7346248993952,1979.4042709464975,1746.9458231506308
2022-04-26,-4.621165357287782,117.85313259026164,-15.000920259190698,5.210552456424762,18.689431370219783,18.689431370219783,5.82708634756544,7.327239569055301,10.73872400357186,10.73872400357186,-2.72509254980638,0.358857484456521,1.3057868600188138,1.0879503176733278,4.2613723798258665,4.470910106988209,4.021552873997225,1.1447869807155269,-3.7263463920695736,0.5881206950798582,3.486833354324423,10.2055652168492,-1.2861668457891189,1.1238569213060232,3.197321794080553,3.602155532330205,-8.913452382028892,262.9434759761469,1402.2484697232767,1168.3198191092197
2022-04-27,2.719073625528101,121.0576460353821,-13.858319641065512,5.90554661853756,21.91668439489671,21.91668439489671,6.273474132760905,6.979852782459331,10.38714114974126,10.38714114974126,-2.3490571034232257,0.4749684833366444,1.6586617904039604,1.432035792312256,4.314937416795029,4.591025103894038,4.064016404656726,1.1550757730221808,-3.415286839930522,0.722106722349624,4.239341681019554,12.877733438482672,-0.977277800961183,1.217557532239542,4.026525919496189,3.912956166375215,-7.0649564841928925,331.5210089997766,1722.875413660849,1487.475790622896
2022-04-28,0.3367707940729492,121.46533283122147,-13.399235165972264,5.043376260218647,22.327264181040807,22.327264181040807,6.634242017212689,6.847103435652093,10.286074545046333,10.286074545046333,-2.1521169204510326,0.3569129770397539,1.712834770301749,1.4825512308009872,4.5953181902347175,4.865205003755609,4.051834650500263,1.1531588856408597,-3.107002368182332,0.5023056725114876,4.348239168273029,13.224224924039216,-0.8978768208339997,1.1751545528766842,3.555704202454704,3.8117670556324814,-6.116813858003488,244.3820071317716,1761.8346130671102,1524.9632476869144
2022-04-29,-2.096465138186987,118.91885447343212,-14.795868253614795,2.9037603518033275,19.762715732987385,19.762715732987385,7.231810494971673,6.938063269489951,10.444749969529877,10.444749969529877,-2.167409889702115,0.0425167172054487,1.439827397172693,1.2110741703035792,4.512940065568778,4.814029191153764,3.8523373694548138,1.0996303410813864,-3.4731898406627018,0.0612758382363937,3.9037695093864655,11.503290179258997,-0.8381714846841231,1.0136795473276865,3.383037954287084,3.881884640163354,-6.149281191077107,29.49836739824154,1503.8637162747764,1264.936690337673
2022-05-02,-3.980701177315682,114.1850502333579,-21.400413891610185,-2.7755614896070107,14.995319897819137,14.995319897819137,8.253551992660299,7.255844973522009,10.838748773656375,10.838748773656375,-2.6993036749584443,-0.743339956223347,0.9462419350088074,0.7239066236069299,4.6362703694658745,4.9116048435974,3.699701067578933,1.0711880050365237,-4.8053373616809125,-1.098125695517241,2.7721371065718228,7.324803855130743,-1.4723908118229625,0.3209747850786175,2.5242669544666563,3.336350857237938,-6.889739978925456,-539.3559484981243,1025.6078612658946,784.6242028861338
